date,time,strategy,action,symbol,strikePrice,price
24-Jun-2020,13:34,stochastic,Sell,NIFTY,,10431.6
24-Jun-2020,13:34,combination,Sell,NIFTY,,10431.6
24-Jun-2020,13:34,bb1sd,Sell,CALL,10550,28.25
24-Jun-2020,13:34,stochastic,Sell,CALL,10550,28.25
24-Jun-2020,13:34,combination,Sell,CALL,10550,28.25
24-Jun-2020,13:34,bb1sd,Buy,PUT,10500,128.95
24-Jun-2020,13:35,stochastic,Sell,CALL,10550,29
24-Jun-2020,13:35,bb1sd,Sell,NIFTY,,10433.5
24-Jun-2020,13:35,combination,Sell,CALL,10550,29
24-Jun-2020,13:35,bb1sd,Sell,CALL,10550,29
24-Jun-2020,13:35,sma5,Sell,PUT,10500,125.3
24-Jun-2020,13:36,sma5,Sell,NIFTY,,10419.35
24-Jun-2020,13:36,bb1sd,Sell,NIFTY,,10419.35
24-Jun-2020,13:36,bb2sd,Sell,NIFTY,,10419.35
24-Jun-2020,13:36,stochastic,Sell,NIFTY,,10419.35
24-Jun-2020,13:36,combination,Sell,NIFTY,,10419.35
24-Jun-2020,13:36,bb1sd,Sell,CALL,10550,25.75
24-Jun-2020,13:36,bb2sd,Sell,CALL,10550,25.75
24-Jun-2020,13:36,stochastic,Sell,CALL,10550,25.75
24-Jun-2020,13:36,combination,Sell,CALL,10550,25.75
24-Jun-2020,13:36,sma5,Buy,PUT,10500,137.5
24-Jun-2020,13:36,bb1sd,Buy,PUT,10500,137.5
24-Jun-2020,13:36,bb2sd,Buy,PUT,10500,137.5
24-Jun-2020,13:37,bb1sd,Sell,NIFTY,,10410.15
24-Jun-2020,13:37,bb2sd,Sell,NIFTY,,10410.15
24-Jun-2020,13:37,stochastic,Sell,NIFTY,,10410.15
24-Jun-2020,13:37,combination,Sell,NIFTY,,10410.15
24-Jun-2020,13:37,bb1sd,Sell,CALL,10550,24.05
24-Jun-2020,13:37,bb2sd,Sell,CALL,10550,24.05
24-Jun-2020,13:37,stochastic,Sell,CALL,10550,24.05
24-Jun-2020,13:37,bb1sd,Buy,PUT,10500,143
24-Jun-2020,13:37,bb2sd,Buy,PUT,10500,143
24-Jun-2020,13:37,stochastic,Buy,PUT,10500,143
24-Jun-2020,13:37,combination,Sell,CALL,10550,24.05
24-Jun-2020,13:37,combination,Buy,PUT,10500,143
24-Jun-2020,13:38,bb1sd,Sell,NIFTY,,10409.15
24-Jun-2020,13:38,bb2sd,Sell,NIFTY,,10409.15
24-Jun-2020,13:38,stochastic,Sell,NIFTY,,10409.15
24-Jun-2020,13:38,combination,Sell,NIFTY,,10409.15
24-Jun-2020,13:38,bb1sd,Sell,CALL,10550,24.25
24-Jun-2020,13:38,stochastic,Sell,CALL,10550,24.25
24-Jun-2020,13:38,combination,Sell,CALL,10550,24.25
24-Jun-2020,13:38,bb1sd,Buy,PUT,10500,141.4
24-Jun-2020,13:38,bb2sd,Buy,PUT,10500,141.4
24-Jun-2020,13:38,stochastic,Buy,PUT,10500,141.4
24-Jun-2020,13:38,combination,Buy,PUT,10500,141.4
24-Jun-2020,13:39,bb1sd,Sell,NIFTY,,10402.25
24-Jun-2020,13:39,bb2sd,Sell,NIFTY,,10402.25
24-Jun-2020,13:39,stochastic,Sell,NIFTY,,10402.25
24-Jun-2020,13:39,combination,Sell,NIFTY,,10402.25
24-Jun-2020,13:39,bb1sd,Sell,CALL,10550,22.1
24-Jun-2020,13:39,bb2sd,Sell,CALL,10550,22.1
24-Jun-2020,13:39,stochastic,Sell,CALL,10550,22.1
24-Jun-2020,13:39,combination,Sell,CALL,10550,22.1
24-Jun-2020,13:39,bb1sd,Buy,PUT,10500,147.85
24-Jun-2020,13:39,bb2sd,Buy,PUT,10500,147.85
24-Jun-2020,13:39,stochastic,Buy,PUT,10500,147.85
24-Jun-2020,13:39,combination,Buy,PUT,10500,147.85
24-Jun-2020,13:40,bb1sd,Sell,NIFTY,,10405.05
24-Jun-2020,13:40,stochastic,Sell,NIFTY,,10405.05
24-Jun-2020,13:40,combination,Sell,NIFTY,,10405.05
24-Jun-2020,13:40,bb1sd,Sell,CALL,10550,21.7
24-Jun-2020,13:40,stochastic,Sell,CALL,10550,21.7
24-Jun-2020,13:40,combination,Sell,CALL,10550,21.7
24-Jun-2020,13:40,bb1sd,Buy,PUT,10500,148.6
24-Jun-2020,13:40,stochastic,Buy,PUT,10500,148.6
24-Jun-2020,13:40,combination,Buy,PUT,10500,148.6
24-Jun-2020,13:41,sma5,Sell,NIFTY,,10395.25
24-Jun-2020,13:41,bb1sd,Sell,NIFTY,,10395.25
24-Jun-2020,13:41,stochastic,Sell,NIFTY,,10395.25
24-Jun-2020,13:41,combination,Sell,NIFTY,,10395.25
24-Jun-2020,13:41,bb1sd,Sell,CALL,10550,17.4
24-Jun-2020,13:41,bb2sd,Sell,CALL,10550,17.4
24-Jun-2020,13:41,stochastic,Sell,CALL,10550,17.4
24-Jun-2020,13:41,combination,Sell,CALL,10550,17.4
24-Jun-2020,13:41,bb1sd,Buy,PUT,10500,151.85
24-Jun-2020,13:41,stochastic,Buy,PUT,10500,151.85
24-Jun-2020,13:41,combination,Buy,PUT,10500,151.85
24-Jun-2020,13:42,stochastic,Sell,NIFTY,,10399.65
24-Jun-2020,13:42,bb1sd,Sell,CALL,10550,18.15
24-Jun-2020,13:42,stochastic,Buy,PUT,10500,151.65
24-Jun-2020,13:42,combination,Sell,CALL,10550,18.15
24-Jun-2020,13:42,bb1sd,Buy,PUT,10500,151.65
24-Jun-2020,13:42,bb1sd,Sell,NIFTY,,10399.65
24-Jun-2020,13:42,combination,Sell,NIFTY,,10399.65
24-Jun-2020,13:42,combination,Buy,PUT,10500,151.65
24-Jun-2020,13:42,stochastic,Sell,CALL,10550,18.15
24-Jun-2020,13:43,sma5,Buy,NIFTY,,10410.2
24-Jun-2020,13:43,bb1sd,Sell,CALL,10550,19.35
24-Jun-2020,13:43,stochastic,Sell,CALL,10550,19.35
24-Jun-2020,13:43,combination,Sell,CALL,10550,19.35
24-Jun-2020,13:43,sma5,Sell,PUT,10500,144.15
24-Jun-2020,13:43,bb1sd,Buy,PUT,10500,144.15
24-Jun-2020,13:44,bb1sd,Sell,CALL,10550,20.75
24-Jun-2020,13:44,stochastic,Sell,CALL,10550,20.75
24-Jun-2020,13:44,combination,Sell,CALL,10550,20.75
24-Jun-2020,13:45,sma5,Sell,NIFTY,,10393.25
24-Jun-2020,13:45,bb1sd,Sell,NIFTY,,10393.25
24-Jun-2020,13:45,stochastic,Sell,NIFTY,,10393.25
24-Jun-2020,13:45,combination,Sell,NIFTY,,10393.25
24-Jun-2020,13:45,bb1sd,Sell,CALL,10550,19.2
24-Jun-2020,13:45,stochastic,Sell,CALL,10550,19.2
24-Jun-2020,13:45,combination,Sell,CALL,10550,19.2
24-Jun-2020,13:45,sma5,Buy,PUT,10500,153.9
24-Jun-2020,13:45,bb1sd,Buy,PUT,10500,153.9
24-Jun-2020,13:45,stochastic,Buy,PUT,10500,153.9
24-Jun-2020,13:45,combination,Buy,PUT,10500,153.9
24-Jun-2020,13:46,bb1sd,Sell,NIFTY,,10374.05
24-Jun-2020,13:46,bb2sd,Sell,NIFTY,,10374.05
24-Jun-2020,13:46,stochastic,Sell,NIFTY,,10374.05
24-Jun-2020,13:46,combination,Sell,NIFTY,,10374.05
24-Jun-2020,13:46,sma5,Sell,CALL,10550,15.1
24-Jun-2020,13:46,bb1sd,Sell,CALL,10550,15.1
24-Jun-2020,13:46,stochastic,Sell,CALL,10550,15.1
24-Jun-2020,13:46,combination,Sell,CALL,10550,15.1
24-Jun-2020,13:46,bb1sd,Buy,PUT,10500,167.25
24-Jun-2020,13:46,bb2sd,Buy,PUT,10500,167.25
24-Jun-2020,13:46,stochastic,Buy,PUT,10500,167.25
24-Jun-2020,13:46,combination,Buy,PUT,10500,167.25
24-Jun-2020,13:47,bb1sd,Sell,NIFTY,,10383.95
24-Jun-2020,13:47,stochastic,Sell,NIFTY,,10383.95
24-Jun-2020,13:47,combination,Sell,NIFTY,,10383.95
24-Jun-2020,13:47,stochastic,Sell,CALL,10550,16.1
24-Jun-2020,13:47,combination,Sell,CALL,10550,16.1
24-Jun-2020,13:47,bb1sd,Buy,PUT,10500,166.1
24-Jun-2020,13:47,stochastic,Buy,PUT,10500,166.1
24-Jun-2020,13:47,bb1sd,Sell,CALL,10550,16.1
24-Jun-2020,13:47,combination,Buy,PUT,10500,166.1
24-Jun-2020,13:48,bb1sd,Sell,NIFTY,,10377.65
24-Jun-2020,13:48,stochastic,Sell,NIFTY,,10377.65
24-Jun-2020,13:48,combination,Sell,NIFTY,,10377.65
24-Jun-2020,13:48,bb1sd,Sell,CALL,10550,16
24-Jun-2020,13:48,stochastic,Sell,CALL,10550,16
24-Jun-2020,13:48,combination,Sell,CALL,10550,16
24-Jun-2020,13:48,bb1sd,Buy,PUT,10500,167.75
24-Jun-2020,13:48,stochastic,Buy,PUT,10500,167.75
24-Jun-2020,13:48,combination,Buy,PUT,10500,167.75
24-Jun-2020,13:49,sma5,Buy,CALL,10550,17.75
24-Jun-2020,13:49,sma5,Sell,PUT,10500,152.6
24-Jun-2020,13:49,stochastic,Sell,CALL,10550,17.75
24-Jun-2020,13:49,sma5,Buy,NIFTY,,10393.1
24-Jun-2020,13:50,stochastic,Sell,CALL,10550,18.2
24-Jun-2020,13:51,sma5,Sell,NIFTY,,10381.65
24-Jun-2020,13:51,stochastic,Sell,CALL,10550,16.8
24-Jun-2020,13:51,combination,Sell,CALL,10550,16.8
24-Jun-2020,13:51,sma5,Buy,PUT,10500,162
24-Jun-2020,13:51,bb1sd,Buy,PUT,10500,162
24-Jun-2020,13:51,sma5,Sell,CALL,10550,16.8
24-Jun-2020,13:51,bb1sd,Sell,CALL,10550,16.8
24-Jun-2020,13:51,bb1sd,Sell,NIFTY,,10381.65
24-Jun-2020,13:52,sma5,Buy,NIFTY,,10400.1
24-Jun-2020,13:52,sma5,Buy,CALL,10550,18.7
24-Jun-2020,13:52,sma5,Sell,PUT,10500,147.2
24-Jun-2020,13:52,sma20,Sell,PUT,10500,147.2
24-Jun-2020,13:53,sma20,Buy,NIFTY,,10406.15
24-Jun-2020,13:54,sma20,Sell,NIFTY,,10397.15
24-Jun-2020,13:55,sma20,Buy,NIFTY,,10402.6
24-Jun-2020,13:55,sma5,Buy,NIFTY,,10402.6
24-Jun-2020,13:56,sma5,Sell,NIFTY,,10400.95
24-Jun-2020,13:57,sma20,Sell,NIFTY,,10391.85
24-Jun-2020,13:57,sma5,Sell,CALL,10550,17.9
24-Jun-2020,13:57,sma5,Buy,PUT,10500,153
24-Jun-2020,13:57,sma20,Sell,CALL,10550,17.9
24-Jun-2020,13:57,sma5,Sell,NIFTY,,10391.85
24-Jun-2020,13:57,sma20,Buy,PUT,10500,153
24-Jun-2020,13:59,sma5,Buy,CALL,10550,19.05
24-Jun-2020,13:59,sma20,Buy,CALL,10550,19.05
24-Jun-2020,13:59,sma20,Sell,PUT,10500,152.8
24-Jun-2020,14:00,sma20,Buy,NIFTY,,10398.55
24-Jun-2020,14:00,sma5,Sell,PUT,10500,151.2
24-Jun-2020,14:00,sma5,Buy,NIFTY,,10398.55
24-Jun-2020,14:01,sma5,Sell,NIFTY,,10390.55
24-Jun-2020,14:01,sma20,Sell,NIFTY,,10390.55
24-Jun-2020,14:01,sma5,Sell,CALL,10550,18.65
24-Jun-2020,14:01,sma5,Buy,PUT,10500,156.6
24-Jun-2020,14:01,sma20,Buy,PUT,10500,156.6
24-Jun-2020,14:02,bb1sd,Sell,NIFTY,,10379.6
24-Jun-2020,14:02,sma5,Sell,CALL,10550,17.45
24-Jun-2020,14:02,sma20,Sell,CALL,10550,17.45
24-Jun-2020,14:03,bb1sd,Sell,NIFTY,,10375.75
24-Jun-2020,14:03,bb1sd,Sell,CALL,10550,15.8
24-Jun-2020,14:03,bb1sd,Buy,PUT,10500,163.15
24-Jun-2020,14:04,sma5,Buy,NIFTY,,10387.3
24-Jun-2020,14:04,bb1sd,Sell,CALL,10550,16.9
24-Jun-2020,14:04,sma5,Sell,PUT,10500,154.45
24-Jun-2020,14:04,sma20,Sell,PUT,10500,154.45
24-Jun-2020,14:05,sma20,Buy,NIFTY,,10394.25
24-Jun-2020,14:05,sma5,Buy,CALL,10550,17.45
24-Jun-2020,14:06,bb1sd,Buy,NIFTY,,10420.45
24-Jun-2020,14:06,bb2sd,Buy,NIFTY,,10420.45
24-Jun-2020,14:06,sma20,Buy,CALL,10550,20.15
24-Jun-2020,14:06,bb1sd,Sell,PUT,10500,126.2
24-Jun-2020,14:06,bb2sd,Sell,PUT,10500,126.2
24-Jun-2020,14:06,sma5,Buy,CALL,10550,20.15
24-Jun-2020,14:06,bb1sd,Buy,CALL,10550,20.15
24-Jun-2020,14:07,bb1sd,Buy,NIFTY,,10427.75
24-Jun-2020,14:07,bb2sd,Buy,NIFTY,,10427.75
24-Jun-2020,14:07,stochastic,Buy,NIFTY,,10427.75
24-Jun-2020,14:07,combination,Buy,NIFTY,,10427.75
24-Jun-2020,14:07,bb1sd,Buy,CALL,10550,22.95
24-Jun-2020,14:07,bb2sd,Buy,CALL,10550,22.95
24-Jun-2020,14:07,stochastic,Buy,CALL,10550,22.95
24-Jun-2020,14:07,combination,Buy,CALL,10550,22.95
24-Jun-2020,14:07,bb1sd,Sell,PUT,10500,118.85
24-Jun-2020,14:07,bb2sd,Sell,PUT,10500,118.85
24-Jun-2020,14:07,stochastic,Sell,PUT,10500,118.85
24-Jun-2020,14:07,combination,Sell,PUT,10500,118.85
24-Jun-2020,14:08,bb1sd,Buy,NIFTY,,10425.6
24-Jun-2020,14:08,bb2sd,Buy,NIFTY,,10425.6
24-Jun-2020,14:08,stochastic,Buy,NIFTY,,10425.6
24-Jun-2020,14:08,combination,Buy,NIFTY,,10425.6
24-Jun-2020,14:08,bb1sd,Buy,CALL,10550,24.4
24-Jun-2020,14:08,bb2sd,Buy,CALL,10550,24.4
24-Jun-2020,14:08,stochastic,Buy,CALL,10550,24.4
24-Jun-2020,14:08,combination,Buy,CALL,10550,24.4
24-Jun-2020,14:08,bb1sd,Sell,PUT,10500,121.75
24-Jun-2020,14:08,bb2sd,Sell,PUT,10500,121.75
24-Jun-2020,14:08,stochastic,Sell,PUT,10500,121.75
24-Jun-2020,14:08,combination,Sell,PUT,10500,121.75
24-Jun-2020,14:09,sma5,Sell,NIFTY,,10415.1
24-Jun-2020,14:09,bb1sd,Buy,CALL,10550,21.7
24-Jun-2020,14:09,sma5,Buy,PUT,10500,131.6
24-Jun-2020,14:09,bb1sd,Sell,PUT,10500,131.6
24-Jun-2020,14:09,bb1sd,Buy,NIFTY,,10415.1
24-Jun-2020,14:10,stochastic,Buy,NIFTY,,10418.65
24-Jun-2020,14:10,bb1sd,Buy,CALL,10550,21.25
24-Jun-2020,14:10,bb1sd,Buy,NIFTY,,10418.65
24-Jun-2020,14:10,combination,Buy,NIFTY,,10418.65
24-Jun-2020,14:10,bb1sd,Sell,PUT,10500,128.15
24-Jun-2020,14:11,bb1sd,Buy,NIFTY,,10419.85
24-Jun-2020,14:11,combination,Buy,NIFTY,,10419.85
24-Jun-2020,14:11,bb1sd,Buy,CALL,10550,23
24-Jun-2020,14:11,bb1sd,Sell,PUT,10500,129.5
24-Jun-2020,14:11,stochastic,Buy,NIFTY,,10419.85
24-Jun-2020,14:12,sma5,Sell,NIFTY,,10407.2
24-Jun-2020,14:12,sma5,Sell,CALL,10550,21.65
24-Jun-2020,14:12,sma5,Buy,PUT,10500,138.55
24-Jun-2020,14:13,sma20,Sell,NIFTY,,10394.15
24-Jun-2020,14:13,sma20,Sell,CALL,10550,19.8
24-Jun-2020,14:13,sma20,Buy,PUT,10500,145
24-Jun-2020,14:13,sma5,Sell,CALL,10550,19.8
24-Jun-2020,14:14,sma20,Sell,PUT,10500,142.65
24-Jun-2020,14:15,sma20,Buy,PUT,10500,150
24-Jun-2020,14:17,sma5,Buy,NIFTY,,10405.6
24-Jun-2020,14:17,sma20,Buy,NIFTY,,10405.6
24-Jun-2020,14:17,sma5,Buy,CALL,10550,20.75
24-Jun-2020,14:17,sma20,Buy,CALL,10550,20.75
24-Jun-2020,14:17,sma5,Sell,PUT,10500,141.65
24-Jun-2020,14:17,sma20,Sell,PUT,10500,141.65
24-Jun-2020,14:20,sma20,Buy,NIFTY,,10405.8
24-Jun-2020,14:20,sma5,Buy,NIFTY,,10405.8
24-Jun-2020,14:20,sma5,Buy,CALL,10550,21.25
24-Jun-2020,14:21,sma5,Buy,NIFTY,,10418.25
24-Jun-2020,14:21,bb1sd,Buy,CALL,10550,22.6
24-Jun-2020,14:22,bb1sd,Buy,NIFTY,,10420.25
24-Jun-2020,14:23,sma5,Sell,CALL,10550,21.55
24-Jun-2020,14:24,sma5,Sell,NIFTY,,10409.65
24-Jun-2020,14:24,sma20,Sell,NIFTY,,10409.65
24-Jun-2020,14:24,sma20,Sell,CALL,10550,19.55
24-Jun-2020,14:24,sma5,Sell,CALL,10550,19.55
24-Jun-2020,14:24,sma5,Buy,PUT,10500,133.05
24-Jun-2020,14:26,sma5,Buy,CALL,10550,21.45
24-Jun-2020,14:26,sma20,Buy,CALL,10550,21.45
24-Jun-2020,14:26,sma5,Sell,PUT,10500,129.05
24-Jun-2020,14:26,sma5,Buy,NIFTY,,10416.45
24-Jun-2020,14:27,sma5,Sell,CALL,10550,19.65
24-Jun-2020,14:27,sma20,Sell,CALL,10550,19.65
24-Jun-2020,14:27,bb1sd,Sell,CALL,10550,19.65
24-Jun-2020,14:27,sma5,Buy,PUT,10500,134.85
24-Jun-2020,14:27,sma5,Sell,NIFTY,,10408.45
24-Jun-2020,14:27,sma20,Sell,NIFTY,,10408.45
24-Jun-2020,14:28,sma20,Sell,NIFTY,,10404.35
24-Jun-2020,14:28,bb1sd,Sell,CALL,10550,19.95
24-Jun-2020,14:30,sma5,Sell,NIFTY,,10393.4
24-Jun-2020,14:30,bb1sd,Sell,NIFTY,,10393.4
24-Jun-2020,14:30,bb1sd,Sell,CALL,10550,17.8
24-Jun-2020,14:30,bb2sd,Sell,CALL,10550,17.8
24-Jun-2020,14:30,stochastic,Sell,CALL,10550,17.8
24-Jun-2020,14:30,combination,Sell,CALL,10550,17.8
24-Jun-2020,14:30,sma20,Buy,PUT,10500,142.3
24-Jun-2020,14:31,bb1sd,Sell,NIFTY,,10395.7
24-Jun-2020,14:31,stochastic,Sell,NIFTY,,10395.7
24-Jun-2020,14:31,combination,Sell,NIFTY,,10395.7
24-Jun-2020,14:31,bb1sd,Sell,CALL,10550,18
24-Jun-2020,14:31,bb2sd,Sell,CALL,10550,18
24-Jun-2020,14:31,stochastic,Sell,CALL,10550,18
24-Jun-2020,14:31,combination,Sell,CALL,10550,18
24-Jun-2020,14:32,sma20,Buy,NIFTY,,10405.9
24-Jun-2020,14:32,sma5,Buy,NIFTY,,10405.9
24-Jun-2020,14:32,sma5,Sell,PUT,10500,135.9
24-Jun-2020,14:32,sma20,Sell,PUT,10500,135.9
24-Jun-2020,14:32,sma5,Buy,CALL,10550,19.2
24-Jun-2020,14:34,sma5,Sell,CALL,10550,18.6
24-Jun-2020,14:34,bb1sd,Sell,CALL,10550,18.6
24-Jun-2020,14:34,sma5,Buy,PUT,10500,139.75
24-Jun-2020,14:34,sma20,Buy,PUT,10500,139.75
24-Jun-2020,14:35,sma5,Sell,NIFTY,,10394
24-Jun-2020,14:35,stochastic,Sell,CALL,10550,17.9
24-Jun-2020,14:35,sma5,Buy,PUT,10500,143.55
24-Jun-2020,14:35,combination,Sell,CALL,10550,17.9
24-Jun-2020,14:35,bb1sd,Sell,NIFTY,,10394
24-Jun-2020,14:35,bb1sd,Sell,CALL,10550,17.9
24-Jun-2020,14:35,bb1sd,Buy,PUT,10500,143.55
24-Jun-2020,14:36,bb2sd,Sell,NIFTY,,10377.05
24-Jun-2020,14:36,stochastic,Sell,NIFTY,,10377.05
24-Jun-2020,14:36,combination,Sell,NIFTY,,10377.05
24-Jun-2020,14:36,bb1sd,Sell,CALL,10550,14.4
24-Jun-2020,14:36,bb2sd,Sell,CALL,10550,14.4
24-Jun-2020,14:36,stochastic,Sell,CALL,10550,14.4
24-Jun-2020,14:36,combination,Sell,CALL,10550,14.4
24-Jun-2020,14:36,bb1sd,Buy,PUT,10500,160.15
24-Jun-2020,14:36,bb1sd,Sell,NIFTY,,10377.05
24-Jun-2020,14:36,bb2sd,Buy,PUT,10500,160.15
24-Jun-2020,14:37,bb1sd,Sell,NIFTY,,10370.25
24-Jun-2020,14:37,bb2sd,Sell,NIFTY,,10370.25
24-Jun-2020,14:37,stochastic,Sell,NIFTY,,10370.25
24-Jun-2020,14:37,combination,Sell,NIFTY,,10370.25
24-Jun-2020,14:37,bb1sd,Sell,CALL,10550,12.7
24-Jun-2020,14:37,bb2sd,Sell,CALL,10550,12.7
24-Jun-2020,14:37,stochastic,Sell,CALL,10550,12.7
24-Jun-2020,14:37,combination,Sell,CALL,10550,12.7
24-Jun-2020,14:37,bb1sd,Buy,PUT,10500,167.65
24-Jun-2020,14:37,bb2sd,Buy,PUT,10500,167.65
24-Jun-2020,14:37,stochastic,Buy,PUT,10500,167.65
24-Jun-2020,14:37,combination,Buy,PUT,10500,167.65
24-Jun-2020,14:38,bb1sd,Sell,NIFTY,,10371.85
24-Jun-2020,14:38,bb2sd,Sell,NIFTY,,10371.85
24-Jun-2020,14:38,stochastic,Sell,NIFTY,,10371.85
24-Jun-2020,14:38,combination,Sell,NIFTY,,10371.85
24-Jun-2020,14:38,bb1sd,Sell,CALL,10550,13.6
24-Jun-2020,14:38,bb2sd,Sell,CALL,10550,13.6
24-Jun-2020,14:38,stochastic,Sell,CALL,10550,13.6
24-Jun-2020,14:38,combination,Sell,CALL,10550,13.6
24-Jun-2020,14:38,bb1sd,Buy,PUT,10500,169.55
24-Jun-2020,14:38,bb2sd,Buy,PUT,10500,169.55
24-Jun-2020,14:38,stochastic,Buy,PUT,10500,169.55
24-Jun-2020,14:38,combination,Buy,PUT,10500,169.55
24-Jun-2020,14:39,bb1sd,Sell,NIFTY,,10361.2
24-Jun-2020,14:39,bb2sd,Sell,NIFTY,,10361.2
24-Jun-2020,14:39,stochastic,Sell,NIFTY,,10361.2
24-Jun-2020,14:39,combination,Sell,NIFTY,,10361.2
24-Jun-2020,14:39,bb1sd,Sell,CALL,10550,13.15
24-Jun-2020,14:39,stochastic,Sell,CALL,10550,13.15
24-Jun-2020,14:39,combination,Sell,CALL,10550,13.15
24-Jun-2020,14:39,bb1sd,Buy,PUT,10500,175.5
24-Jun-2020,14:39,bb2sd,Buy,PUT,10500,175.5
24-Jun-2020,14:39,stochastic,Buy,PUT,10500,175.5
24-Jun-2020,14:39,combination,Buy,PUT,10500,175.5
24-Jun-2020,14:40,bb1sd,Sell,NIFTY,,10355.6
24-Jun-2020,14:40,bb2sd,Sell,NIFTY,,10355.6
24-Jun-2020,14:40,stochastic,Sell,NIFTY,,10355.6
24-Jun-2020,14:40,combination,Sell,NIFTY,,10355.6
24-Jun-2020,14:40,sma5,Sell,CALL,10550,12.6
24-Jun-2020,14:40,bb1sd,Sell,CALL,10550,12.6
24-Jun-2020,14:40,stochastic,Sell,CALL,10550,12.6
24-Jun-2020,14:40,combination,Sell,CALL,10550,12.6
24-Jun-2020,14:40,bb1sd,Buy,PUT,10500,176.05
24-Jun-2020,14:40,bb2sd,Buy,PUT,10500,176.05
24-Jun-2020,14:40,stochastic,Buy,PUT,10500,176.05
24-Jun-2020,14:40,combination,Buy,PUT,10500,176.05
24-Jun-2020,14:41,bb1sd,Sell,NIFTY,,10358.35
24-Jun-2020,14:41,stochastic,Sell,NIFTY,,10358.35
24-Jun-2020,14:41,combination,Sell,NIFTY,,10358.35
24-Jun-2020,14:41,sma5,Buy,CALL,10550,13.45
24-Jun-2020,14:41,bb1sd,Sell,CALL,10550,13.45
24-Jun-2020,14:41,stochastic,Sell,CALL,10550,13.45
24-Jun-2020,14:41,combination,Sell,CALL,10550,13.45
24-Jun-2020,14:41,sma5,Sell,PUT,10500,170.65
24-Jun-2020,14:41,bb1sd,Buy,PUT,10500,170.65
24-Jun-2020,14:41,stochastic,Buy,PUT,10500,170.65
24-Jun-2020,14:41,combination,Buy,PUT,10500,170.65
24-Jun-2020,14:42,bb1sd,Sell,NIFTY,,10353.7
24-Jun-2020,14:42,stochastic,Sell,NIFTY,,10353.7
24-Jun-2020,14:42,combination,Sell,NIFTY,,10353.7
24-Jun-2020,14:42,sma5,Sell,CALL,10550,12.95
24-Jun-2020,14:42,bb1sd,Sell,CALL,10550,12.95
24-Jun-2020,14:42,stochastic,Sell,CALL,10550,12.95
24-Jun-2020,14:42,combination,Sell,CALL,10550,12.95
24-Jun-2020,14:42,sma5,Buy,PUT,10500,176.95
24-Jun-2020,14:42,bb1sd,Buy,PUT,10500,176.95
24-Jun-2020,14:42,stochastic,Buy,PUT,10500,176.95
24-Jun-2020,14:42,combination,Buy,PUT,10500,176.95
24-Jun-2020,14:43,bb1sd,Sell,NIFTY,,10343.7
24-Jun-2020,14:43,stochastic,Sell,NIFTY,,10343.7
24-Jun-2020,14:43,combination,Sell,NIFTY,,10343.7
24-Jun-2020,14:43,bb1sd,Sell,CALL,10550,11.6
24-Jun-2020,14:43,stochastic,Sell,CALL,10550,11.6
24-Jun-2020,14:43,combination,Sell,CALL,10550,11.6
24-Jun-2020,14:43,bb1sd,Buy,PUT,10500,181.2
24-Jun-2020,14:43,stochastic,Buy,PUT,10500,181.2
24-Jun-2020,14:43,combination,Buy,PUT,10500,181.2
24-Jun-2020,14:44,stochastic,Sell,NIFTY,,10343.45
24-Jun-2020,14:44,bb1sd,Sell,CALL,10550,11.5
24-Jun-2020,14:44,combination,Sell,CALL,10550,11.5
24-Jun-2020,14:44,stochastic,Buy,PUT,10500,181.9
24-Jun-2020,14:44,bb1sd,Buy,PUT,10500,181.9
24-Jun-2020,14:44,combination,Buy,PUT,10500,181.9
24-Jun-2020,14:44,bb1sd,Sell,NIFTY,,10343.45
24-Jun-2020,14:44,stochastic,Sell,CALL,10550,11.5
24-Jun-2020,14:44,combination,Sell,NIFTY,,10343.45
24-Jun-2020,14:45,sma5,Buy,NIFTY,,10352.75
24-Jun-2020,14:45,bb1sd,Sell,NIFTY,,10352.75
24-Jun-2020,14:45,stochastic,Sell,NIFTY,,10352.75
24-Jun-2020,14:45,combination,Sell,NIFTY,,10352.75
24-Jun-2020,14:45,bb1sd,Sell,CALL,10550,11.8
24-Jun-2020,14:45,stochastic,Sell,CALL,10550,11.8
24-Jun-2020,14:45,combination,Sell,CALL,10550,11.8
24-Jun-2020,14:45,sma5,Sell,PUT,10500,175.3
24-Jun-2020,14:45,bb1sd,Buy,PUT,10500,175.3
24-Jun-2020,14:45,stochastic,Buy,PUT,10500,175.3
24-Jun-2020,14:45,combination,Buy,PUT,10500,175.3
24-Jun-2020,14:46,bb1sd,Sell,NIFTY,,10350
24-Jun-2020,14:46,stochastic,Sell,NIFTY,,10350
24-Jun-2020,14:46,combination,Sell,NIFTY,,10350
24-Jun-2020,14:46,sma5,Buy,CALL,10550,12.25
24-Jun-2020,14:46,stochastic,Sell,CALL,10550,12.25
24-Jun-2020,14:46,bb1sd,Buy,PUT,10500,176.3
24-Jun-2020,14:46,stochastic,Buy,PUT,10500,176.3
24-Jun-2020,14:46,combination,Buy,PUT,10500,176.3
24-Jun-2020,14:47,bb1sd,Sell,NIFTY,,10348.3
24-Jun-2020,14:47,stochastic,Sell,NIFTY,,10348.3
24-Jun-2020,14:47,combination,Sell,NIFTY,,10348.3
24-Jun-2020,14:47,bb1sd,Sell,CALL,10550,12
24-Jun-2020,14:47,stochastic,Sell,CALL,10550,12
