sampleCount, change, profit, count, value, avg
"26","5","29","14","135","9"
"26","5","30","16","141","8"
"26","5","31","14","132","9"
"26","5","32","16","122","7"
"26","5","33","16","117","7"
"26","5","34","16","98","6"
"26","5","35","16","101","6"
"26","5","36","16","120","7"
"26","5","37","16","118","7"
"26","5","38","16","113","7"
"26","5","39","14","113","8"
"26","5","40","14","106","7"
"26","10","10","52","183","3"
"26","10","11","50","162","3"
"26","10","12","42","163","3"
"26","10","13","36","147","4"
"26","10","14","34","167","4"
"26","10","15","30","114","3"
"26","10","16","28","115","4"
"26","10","17","28","122","4"
"26","10","18","26","186","7"
"26","10","19","26","140","5"
"26","10","20","26","129","4"
"26","10","21","24","110","4"
"26","10","22","22","115","5"
"26","10","23","20","105","5"
"26","10","24","20","105","5"
"26","10","25","16","92","5"
"26","10","26","16","89","5"
"26","10","27","16","98","6"
"26","10","28","16","98","6"
"26","10","29","16","100","6"
"26","10","30","18","101","5"
"26","10","31","16","100","6"
"26","10","32","16","109","6"
"26","10","33","16","122","7"
"26","10","34","16","107","6"
"26","10","35","16","107","6"
"26","10","36","16","121","7"
"26","10","37","16","119","7"
"26","10","38","16","114","7"
"26","10","39","14","111","7"
"26","10","40","14","102","7"
"26","15","10","48","160","3"
"26","15","11","42","132","3"
"26","15","12","30","129","4"
"26","15","13","30","129","4"
"26","15","14","30","139","4"
"26","15","15","28","101","3"
"26","15","16","26","100","3"
"26","15","17","26","97","3"
"26","15","18","24","164","6"
"26","15","19","22","100","4"
"26","15","20","22","90","4"
"26","15","21","22","90","4"
"26","15","22","18","92","5"
"26","15","23","18","91","5"
"26","15","24","18","93","5"
"26","15","25","16","86","5"
"26","15","26","16","86","5"
"26","15","27","16","89","5"
"26","15","28","16","96","6"
"26","15","29","16","104","6"
"26","15","30","18","109","6"
"26","15","31","16","108","6"
"26","15","32","16","112","7"
"26","15","33","16","112","7"
"26","15","34","16","93","5"
"26","15","35","16","93","5"
"26","15","36","16","107","6"
"26","15","37","16","107","6"
"26","15","38","16","107","6"
"26","15","39","10","102","10"
"26","15","40","10","102","10"
"26","20","10","42","133","3"
"26","20","11","40","93","2"
"26","20","12","28","90","3"
"26","20","13","28","88","3"
"26","20","14","28","86","3"
"26","20","15","28","65","2"
"26","20","16","28","80","2"
"26","20","17","28","84","3"
"26","20","18","22","130","5"
"26","20","19","22","82","3"
"26","20","20","22","86","3"
"26","20","21","22","86","3"
"26","20","22","16","79","4"
"26","20","23","16","71","4"
"26","20","24","16","68","4"
"26","20","25","16","71","4"
"26","20","26","16","78","4"
"26","20","27","16","76","4"
"26","20","28","14","114","8"
"26","20","29","14","117","8"
"26","20","30","14","122","8"
"26","20","31","14","122","8"
"26","20","32","12","85","7"
"26","20","33","12","100","8"
"26","20","34","12","100","8"
"26","20","35","12","100","8"
"26","20","36","12","102","8"
"26","20","37","10","91","9"
"26","20","38","10","97","9"
"26","20","39","10","97","9"
"26","20","40","8","114","14"
"26","25","10","40","138","3"
"26","25","11","36","111","3"
"26","25","12","26","100","3"
"26","25","13","26","100","3"
"26","25","14","24","112","4"
"26","25","15","24","112","4"
"26","25","16","24","130","5"
"26","25","17","22","133","6"
"26","25","18","20","150","7"
"26","25","19","20","104","5"
"26","25","20","20","104","5"
"26","25","21","20","107","5"
"26","25","22","14","100","7"
"26","25","23","14","93","6"
"26","25","24","14","96","6"
"26","25","25","14","96","6"
"26","25","26","14","109","7"
"26","25","27","14","107","7"
"26","25","28","12","87","7"
"26","25","29","12","87","7"
"26","25","30","12","87","7"
"26","25","31","12","81","6"
"26","25","32","12","84","7"
"26","25","33","12","84","7"
"26","25","34","12","95","7"
"26","25","35","12","95","7"
"26","25","36","12","99","8"
"26","25","37","10","88","8"
"26","25","38","10","96","9"
"26","25","39","8","110","13"
"26","25","40","8","110","13"
"26","30","10","34","103","3"
"26","30","11","30","74","2"
"26","30","12","26","74","2"
"26","30","13","24","77","3"
"26","30","14","22","129","5"
"26","30","15","22","129","5"
"26","30","16","24","123","5"
"26","30","17","22","134","6"
"26","30","18","20","141","7"
"26","30","19","20","95","4"
"26","30","20","20","95","4"
"26","30","21","20","98","4"
"26","30","22","16","53","3"
"26","30","23","14","44","3"
"26","30","24","14","32","2"
"26","30","25","14","47","3"
"26","30","26","14","60","4"
"26","30","27","14","60","4"
"26","30","28","14","60","4"
"26","30","29","14","59","4"
"26","30","30","14","58","4"
"26","30","31","14","56","4"
"26","30","32","10","72","7"
"26","30","33","12","94","7"
"26","30","34","12","94","7"
"26","30","35","12","94","7"
"26","30","36","12","94","7"
"26","30","37","10","83","8"
"26","30","38","8","114","14"
"26","30","39","6","103","17"
"26","30","40","6","103","17"
"26","35","10","28","62","2"
"26","35","11","26","57","2"
"26","35","12","22","83","3"
"26","35","13","20","90","4"
"26","35","14","18","97","5"
"26","35","15","18","97","5"
"26","35","16","18","97","5"
"26","35","17","16","68","4"
"26","35","18","16","67","4"
"26","35","19","16","64","4"
"26","35","20","16","49","3"
"26","35","21","16","60","3"
"26","35","22","16","42","2"
"26","35","23","14","31","2"
"26","35","24","14","27","1"
"26","35","25","12","41","3"
"26","35","26","12","41","3"
"26","35","27","12","40","3"
"26","35","28","12","40","3"
"26","35","29","14","42","3"
"26","35","30","12","33","2"
"26","35","31","12","33","2"
"26","35","32","10","72","7"
"26","35","33","10","72","7"
"26","35","34","10","60","6"
"26","35","35","10","59","5"
"26","35","36","10","78","7"
"26","35","37","10","78","7"
"26","35","38","10","77","7"
"26","35","39","8","116","14"
"26","35","40","8","109","13"
"26","40","10","24","53","2"
"26","40","11","24","53","2"
"26","40","12","18","55","3"
"26","40","13","18","62","3"
"26","40","14","14","73","5"
"26","40","15","12","51","4"
"26","40","16","14","45","3"
"26","40","17","14","45","3"
"26","40","18","12","54","4"
"26","40","19","12","55","4"
"26","40","20","12","58","4"
"26","40","21","12","61","5"
"26","40","22","12","43","3"
"26","40","23","12","43","3"
"26","40","24","12","43","3"
"26","40","25","12","57","4"
"26","40","26","10","55","5"
"26","40","27","8","88","11"
"26","40","28","8","88","11"
"26","40","29","8","94","11"
"26","40","30","8","94","11"
"26","40","31","8","26","3"
"26","40","32","8","26","3"
"26","40","33","8","15","1"
"26","40","34","8","15","1"
"26","40","35","8","15","1"
"26","40","36","8","33","4"
"26","40","37","8","33","4"
"26","40","38","8","33","4"
"26","40","39","8","33","4"
"26","40","40","8","35","4"
"27","5","10","52","157","3"
"27","5","11","50","178","3"
"27","5","12","44","151","3"
"27","5","13","38","135","3"
"27","5","14","36","169","4"
"27","5","15","30","127","4"
"27","5","16","28","122","4"
"27","5","17","28","127","4"
"27","5","18","28","126","4"
"27","5","19","26","133","5"
"27","5","20","26","129","4"
"27","5","21","26","140","5"
"27","5","22","22","141","6"
"27","5","23","22","149","6"
"27","5","24","22","149","6"
"27","5","25","20","132","6"
"27","5","26","20","132","6"
"27","5","27","20","124","6"
"27","5","28","14","130","9"
"27","5","29","14","135","9"
"27","5","30","16","140","8"
"27","5","31","14","132","9"
"27","5","32","16","124","7"
"27","5","33","16","119","7"
"27","5","34","16","124","7"
"27","5","35","16","128","8"
"27","5","36","16","124","7"
"27","5","37","16","122","7"
"27","5","38","16","107","6"
"27","5","39","16","117","7"
"27","5","40","16","134","8"
"27","10","10","54","161","2"
"27","10","11","50","169","3"
"27","10","12","44","142","3"
"27","10","13","38","127","3"
"27","10","14","34","174","5"
"27","10","15","30","121","4"
"27","10","16","28","122","4"
"27","10","17","28","129","4"
"27","10","18","28","135","4"
"27","10","19","26","141","5"
"27","10","20","26","131","5"
"27","10","21","24","112","4"
"27","10","22","22","117","5"
"27","10","23","20","106","5"
"27","10","24","20","112","5"
"27","10","25","18","106","5"
"27","10","26","18","103","5"
"27","10","27","18","107","5"
"27","10","28","16","104","6"
"27","10","29","16","106","6"
"27","10","30","16","99","6"
"27","10","31","16","99","6"
"27","10","32","16","110","6"
"27","10","33","16","123","7"
"27","10","34","16","133","8"
"27","10","35","16","133","8"
"27","10","36","16","124","7"
"27","10","37","16","123","7"
"27","10","38","16","107","6"
"27","10","39","16","114","7"
"27","10","40","16","115","7"
"27","15","10","50","178","3"
"27","15","11","42","139","3"
"27","15","12","30","136","4"
"27","15","13","30","136","4"
"27","15","14","30","146","4"
"27","15","15","28","108","3"
"27","15","16","26","107","4"
"27","15","17","26","104","4"
"27","15","18","24","141","5"
"27","15","19","22","102","4"
"27","15","20","22","91","4"
"27","15","21","22","91","4"
"27","15","22","18","93","5"
"27","15","23","18","92","5"
"27","15","24","18","100","5"
"27","15","25","18","100","5"
"27","15","26","18","100","5"
"27","15","27","18","98","5"
"27","15","28","16","101","6"
"27","15","29","16","110","6"
"27","15","30","16","108","6"
"27","15","31","16","108","6"
"27","15","32","16","114","7"
"27","15","33","16","114","7"
"27","15","34","16","119","7"
"27","15","35","16","119","7"
"27","15","36","16","111","6"
"27","15","37","14","153","10"
"27","15","38","14","143","10"
"27","15","39","8","145","18"
"27","15","40","8","145","18"
"27","20","10","46","131","2"
"27","20","11","42","105","2"
"27","20","12","28","124","4"
"27","20","13","28","123","4"
"27","20","14","28","121","4"
"27","20","15","28","70","2"
"27","20","16","28","80","2"
"27","20","17","28","84","3"
"27","20","18","22","130","5"
"27","20","19","22","82","3"
"27","20","20","22","86","3"
"27","20","21","22","86","3"
"27","20","22","16","79","4"
"27","20","23","16","71","4"
"27","20","24","16","68","4"
"27","20","25","16","71","4"
"27","20","26","16","78","4"
"27","20","27","16","76","4"
"27","20","28","14","114","8"
"27","20","29","14","117","8"
"27","20","30","14","122","8"
"27","20","31","14","122","8"
"27","20","32","12","85","7"
"27","20","33","12","100","8"
"27","20","34","12","100","8"
"27","20","35","12","100","8"
"27","20","36","12","102","8"
"27","20","37","10","91","9"
"27","20","38","10","97","9"
"27","20","39","10","97","9"
"27","20","40","8","114","14"
"27","25","10","36","116","3"
"27","25","11","34","124","3"
"27","25","12","28","107","3"
"27","25","13","26","110","4"
"27","25","14","24","81","3"
"27","25","15","24","81","3"
"27","25","16","24","92","3"
"27","25","17","24","103","4"
"27","25","18","20","100","5"
"27","25","19","20","97","4"
"27","25","20","20","97","4"
"27","25","21","20","103","5"
"27","25","22","16","99","6"
"27","25","23","14","90","6"
"27","25","24","14","88","6"
"27","25","25","14","102","7"
"27","25","26","14","115","8"
"27","25","27","14","115","8"
"27","25","28","12","87","7"
"27","25","29","12","87","7"
"27","25","30","12","87","7"
"27","25","31","12","81","6"
"27","25","32","12","84","7"
"27","25","33","12","84","7"
"27","25","34","12","95","7"
"27","25","35","12","95","7"
"27","25","36","12","99","8"
"27","25","37","10","88","8"
"27","25","38","10","96","9"
"27","25","39","8","110","13"
"27","25","40","8","110","13"
"27","30","10","36","111","3"
"27","30","11","32","121","3"
"27","30","12","26","115","4"
"27","30","13","24","118","4"
"27","30","14","22","89","4"
"27","30","15","22","89","4"
"27","30","16","24","82","3"
"27","30","17","22","92","4"
"27","30","18","20","98","4"
"27","30","19","20","98","4"
"27","30","20","20","98","4"
"27","30","21","20","101","5"
"27","30","22","16","53","3"
"27","30","23","14","44","3"
"27","30","24","14","32","2"
"27","30","25","14","47","3"
"27","30","26","14","60","4"
"27","30","27","14","60","4"
"27","30","28","14","60","4"
"27","30","29","14","59","4"
"27","30","30","14","58","4"
"27","30","31","14","56","4"
"27","30","32","10","73","7"
"27","30","33","12","94","7"
"27","30","34","12","94","7"
"27","30","35","12","94","7"
"27","30","36","12","94","7"
"27","30","37","10","83","8"
"27","30","38","8","114","14"
"27","30","39","6","103","17"
"27","30","40","6","103","17"
"27","35","10","32","91","2"
"27","35","11","30","75","2"
"27","35","12","26","98","3"
"27","35","13","24","104","4"
"27","35","14","20","81","4"
"27","35","15","18","63","3"
"27","35","16","18","65","3"
"27","35","17","18","39","2"
"27","35","18","18","28","1"
"27","35","19","16","58","3"
"27","35","20","14","32","2"
"27","35","21","14","32","2"
"27","35","22","14","32","2"
"27","35","23","16","29","1"
"27","35","24","14","35","2"
"27","35","25","14","49","3"
"27","35","26","14","49","3"
"27","35","27","14","48","3"
"27","35","28","10","65","6"
"27","35","29","10","60","6"
"27","35","30","10","60","6"
"27","35","31","10","62","6"
"27","35","32","10","69","6"
"27","35","33","10","59","5"
"27","35","34","10","58","5"
"27","35","35","10","58","5"
"27","35","36","10","74","7"
"27","35","37","10","74","7"
"27","35","38","8","73","9"
"27","35","39","8","116","14"
"27","35","40","8","108","13"
"27","40","10","24","63","2"
"27","40","11","24","60","2"
"27","40","12","18","54","3"
"27","40","13","18","55","3"
"27","40","14","14","66","4"
"27","40","15","16","56","3"
"27","40","16","16","64","4"
"27","40","17","16","64","4"
"27","40","18","14","73","5"
"27","40","19","12","54","4"
"27","40","20","12","57","4"
"27","40","21","12","61","5"
"27","40","22","12","43","3"
"27","40","23","12","43","3"
"27","40","24","12","49","4"
"27","40","25","8","30","3"
"27","40","26","8","30","3"
"27","40","27","8","30","3"
"27","40","28","8","30","3"
"27","40","29","8","88","11"
"27","40","30","8","92","11"
"27","40","31","8","99","12"
"27","40","32","8","99","12"
"27","40","33","8","102","12"
"27","40","34","8","92","11"
"27","40","35","6","92","15"
"27","40","36","8","32","4"
"27","40","37","8","32","4"
"27","40","38","8","32","4"
"27","40","39","8","32","4"
"27","40","40","8","34","4"
"28","5","10","54","167","3"
"28","5","11","50","174","3"
"28","5","12","44","147","3"
"28","5","13","38","131","3"
"28","5","14","36","165","4"
"28","5","15","30","123","4"
"28","5","16","28","116","4"
"28","5","17","28","123","4"
"28","5","18","28","134","4"
"28","5","19","26","146","5"
"28","5","20","26","136","5"
"28","5","21","26","136","5"
"28","5","22","22","138","6"
"28","5","23","22","145","6"
"28","5","24","20","125","6"
"28","5","25","20","128","6"
"28","5","26","20","138","6"
"28","5","27","14","126","9"
"28","5","28","14","126","9"
"28","5","29","14","134","9"
"28","5","30","16","105","6"
"28","5","31","16","105","6"
"28","5","32","16","120","7"
"28","5","33","16","120","7"
"28","5","34","16","128","8"
"28","5","35","16","128","8"
"28","5","36","16","130","8"
"28","5","37","16","128","8"
"28","5","38","16","113","7"
"28","5","39","16","119","7"
"28","5","40","16","121","7"
"28","10","10","54","163","3"
"28","10","11","50","165","3"
"28","10","12","44","135","3"
"28","10","13","38","122","3"
"28","10","14","34","170","5"
"28","10","15","30","114","3"
"28","10","16","28","119","4"
"28","10","17","28","126","4"
"28","10","18","28","131","4"
"28","10","19","26","137","5"
"28","10","20","26","127","4"
"28","10","21","24","114","4"
"28","10","22","22","119","5"
"28","10","23","20","108","5"
"28","10","24","20","108","5"
"28","10","25","18","102","5"
"28","10","26","18","100","5"
"28","10","27","18","103","5"
"28","10","28","16","96","6"
"28","10","29","16","98","6"
"28","10","30","18","104","5"
"28","10","31","16","103","6"
"28","10","32","16","112","7"
"28","10","33","16","125","7"
"28","10","34","16","126","7"
"28","10","35","16","126","7"
"28","10","36","16","132","8"
"28","10","37","16","117","7"
"28","10","38","16","121","7"
"28","10","39","16","124","7"
"28","10","40","16","115","7"
"28","15","10","48","163","3"
"28","15","11","42","132","3"
"28","15","12","30","129","4"
"28","15","13","30","129","4"
"28","15","14","30","143","4"
"28","15","15","28","101","3"
"28","15","16","26","100","3"
"28","15","17","26","100","3"
"28","15","18","24","137","5"
"28","15","19","22","98","4"
"28","15","20","22","87","3"
"28","15","21","22","93","4"
"28","15","22","18","95","5"
"28","15","23","18","94","5"
"28","15","24","18","96","5"
"28","15","25","18","96","5"
"28","15","26","18","96","5"
"28","15","27","18","94","5"
"28","15","28","16","93","5"
"28","15","29","16","99","6"
"28","15","30","18","116","6"
"28","15","31","16","115","7"
"28","15","32","16","119","7"
"28","15","33","16","112","7"
"28","15","34","16","116","7"
"28","15","35","16","116","7"
"28","15","36","16","122","7"
"28","15","37","16","107","6"
"28","15","38","16","110","6"
"28","15","39","10","102","10"
"28","15","40","10","102","10"
"28","20","10","46","158","3"
"28","20","11","44","119","2"
"28","20","12","32","115","3"
"28","20","13","30","137","4"
"28","20","14","30","142","4"
"28","20","15","28","102","3"
"28","20","16","24","82","3"
"28","20","17","24","82","3"
"28","20","18","22","119","5"
"28","20","19","22","95","4"
"28","20","20","22","88","4"
"28","20","21","22","94","4"
"28","20","22","18","96","5"
"28","20","23","18","102","5"
"28","20","24","18","99","5"
"28","20","25","18","103","5"
"28","20","26","18","97","5"
"28","20","27","18","94","5"
"28","20","28","14","125","8"
"28","20","29","14","129","9"
"28","20","30","16","146","9"
"28","20","31","14","145","10"
"28","20","32","12","108","9"
"28","20","33","12","123","10"
"28","20","34","12","123","10"
"28","20","35","12","123","10"
"28","20","36","12","131","10"
"28","20","37","12","116","9"
"28","20","38","12","117","9"
"28","20","39","12","117","9"
"28","20","40","8","114","14"
"28","25","10","40","139","3"
"28","25","11","38","113","2"
"28","25","12","26","107","4"
"28","25","13","26","107","4"
"28","25","14","26","105","4"
"28","25","15","26","82","3"
"28","25","16","26","101","3"
"28","25","17","26","104","4"
"28","25","18","20","150","7"
"28","25","19","20","104","5"
"28","25","20","20","104","5"
"28","25","21","20","107","5"
"28","25","22","14","100","7"
"28","25","23","14","93","6"
"28","25","24","14","96","6"
"28","25","25","14","96","6"
"28","25","26","14","109","7"
"28","25","27","14","107","7"
"28","25","28","12","87","7"
"28","25","29","12","87","7"
"28","25","30","12","87","7"
"28","25","31","12","81","6"
"28","25","32","12","84","7"
"28","25","33","12","84","7"
"28","25","34","12","95","7"
"28","25","35","12","95","7"
"28","25","36","12","99","8"
"28","25","37","10","88","8"
"28","25","38","10","96","9"
"28","25","39","8","110","13"
"28","25","40","8","110","13"
"28","30","10","36","107","2"
"28","30","11","32","122","3"
"28","30","12","26","107","4"
"28","30","13","24","110","4"
"28","30","14","22","88","4"
"28","30","15","20","69","3"
"28","30","16","18","70","3"
"28","30","17","18","78","4"
"28","30","18","18","67","3"
"28","30","19","18","91","5"
"28","30","20","18","80","4"
"28","30","21","18","83","4"
"28","30","22","16","44","2"
"28","30","23","14","49","3"
"28","30","24","14","38","2"
"28","30","25","14","52","3"
"28","30","26","14","52","3"
"28","30","27","14","52","3"
"28","30","28","14","52","3"
"28","30","29","12","40","3"
"28","30","30","12","47","3"
"28","30","31","12","46","3"
"28","30","32","10","73","7"
"28","30","33","10","83","8"
"28","30","34","10","83","8"
"28","30","35","10","83","8"
"28","30","36","10","83","8"
"28","30","37","10","83","8"
"28","30","38","8","114","14"
"28","30","39","6","103","17"
"28","30","40","6","103","17"
"28","35","10","32","68","2"
"28","35","11","30","50","1"
"28","35","12","26","72","2"
"28","35","13","24","55","2"
"28","35","14","20","70","3"
"28","35","15","18","51","2"
"28","35","16","18","53","2"
"28","35","17","18","27","1"
"28","35","18","18","16","0"
"28","35","19","16","58","3"
"28","35","20","14","35","2"
"28","35","21","14","35","2"
"28","35","22","14","35","2"
"28","35","23","16","17","1"
"28","35","24","14","35","2"
"28","35","25","14","49","3"
"28","35","26","14","49","3"
"28","35","27","14","48","3"
"28","35","28","10","65","6"
"28","35","29","10","60","6"
"28","35","30","10","60","6"
"28","35","31","10","62","6"
"28","35","32","10","69","6"
"28","35","33","10","58","5"
"28","35","34","10","57","5"
"28","35","35","10","57","5"
"28","35","36","10","74","7"
"28","35","37","10","74","7"
"28","35","38","8","73","9"
"28","35","39","8","116","14"
"28","35","40","8","109","13"
"28","40","10","28","58","2"
"28","40","11","28","58","2"
"28","40","12","22","47","2"
"28","40","13","18","31","1"
"28","40","14","16","40","2"
"28","40","15","16","38","2"
"28","40","16","16","40","2"
"28","40","17","16","55","3"
"28","40","18","16","57","3"
"28","40","19","16","35","2"
"28","40","20","14","42","3"
"28","40","21","14","39","2"
"28","40","22","14","39","2"
"28","40","23","14","48","3"
"28","40","24","14","30","2"
"28","40","25","14","45","3"
"28","40","26","14","45","3"
"28","40","27","14","45","3"
"28","40","28","10","49","4"
"28","40","29","10","49","4"
"28","40","30","10","48","4"
"28","40","31","10","50","5"
"28","40","32","10","52","5"
"28","40","33","10","55","5"
"28","40","34","10","55","5"
"28","40","35","10","56","5"
"28","40","36","10","74","7"
"28","40","37","10","74","7"
"28","40","38","8","73","9"
"28","40","39","8","71","8"
"28","40","40","8","71","8"
"29","5","10","54","163","3"
"29","5","11","50","171","3"
"29","5","12","44","143","3"
"29","5","13","38","128","3"
"29","5","14","36","162","4"
"29","5","15","30","119","3"
"29","5","16","28","113","4"
"29","5","17","28","120","4"
"29","5","18","28","130","4"
"29","5","19","26","143","5"
"29","5","20","26","132","5"
"29","5","21","26","138","5"
"29","5","22","22","140","6"
"29","5","23","22","147","6"
"29","5","24","20","122","6"
"29","5","25","20","124","6"
"29","5","26","20","135","6"
"29","5","27","14","126","9"
"29","5","28","14","126","9"
"29","5","29","14","134","9"
"29","5","30","18","109","6"
"29","5","31","16","109","6"
"29","5","32","16","122","7"
"29","5","33","16","122","7"
"29","5","34","16","125","7"
"29","5","35","16","125","7"
"29","5","36","16","141","8"
"29","5","37","16","124","7"
"29","5","38","16","123","7"
"29","5","39","16","129","8"
"29","5","40","16","121","7"
"29","10","10","54","162","3"
"29","10","11","50","169","3"
"29","10","12","44","142","3"
"29","10","13","38","126","3"
"29","10","14","34","173","5"
"29","10","15","30","120","4"
"29","10","16","28","111","3"
"29","10","17","28","118","4"
"29","10","18","28","135","4"
"29","10","19","26","142","5"
"29","10","20","26","131","5"
"29","10","21","26","137","5"
"29","10","22","22","138","6"
"29","10","23","20","120","6"
"29","10","24","20","120","6"
"29","10","25","20","119","5"
"29","10","26","20","133","6"
"29","10","27","14","125","8"
"29","10","28","14","125","8"
"29","10","29","16","102","6"
"29","10","30","18","108","6"
"29","10","31","16","107","6"
"29","10","32","16","121","7"
"29","10","33","16","119","7"
"29","10","34","16","123","7"
"29","10","35","16","123","7"
"29","10","36","16","139","8"
"29","10","37","16","123","7"
"29","10","38","16","121","7"
"29","10","39","16","128","8"
"29","10","40","16","119","7"
"29","15","10","52","142","2"
"29","15","11","42","129","3"
"29","15","12","32","97","3"
"29","15","13","32","97","3"
"29","15","14","30","139","4"
"29","15","15","28","98","3"
"29","15","16","26","97","3"
"29","15","17","28","124","4"
"29","15","18","26","135","5"
"29","15","19","22","100","4"
"29","15","20","22","89","4"
"29","15","21","22","89","4"
"29","15","22","18","91","5"
"29","15","23","18","90","5"
"29","15","24","18","92","5"
"29","15","25","16","86","5"
"29","15","26","16","91","5"
"29","15","27","16","89","5"
"29","15","28","16","95","5"
"29","15","29","16","101","6"
"29","15","30","18","113","6"
"29","15","31","16","112","7"
"29","15","32","16","109","6"
"29","15","33","16","86","5"
"29","15","34","16","92","5"
"29","15","35","16","92","5"
"29","15","36","16","106","6"
"29","15","37","16","110","6"
"29","15","38","16","114","7"
"29","15","39","10","105","10"
"29","15","40","10","105","10"
"29","20","10","48","157","3"
"29","20","11","46","129","2"
"29","20","12","34","123","3"
"29","20","13","32","146","4"
"29","20","14","30","135","4"
"29","20","15","26","83","3"
"29","20","16","24","81","3"
"29","20","17","26","102","3"
"29","20","18","22","142","6"
"29","20","19","22","96","4"
"29","20","20","22","87","3"
"29","20","21","22","87","3"
"29","20","22","18","89","4"
"29","20","23","18","96","5"
"29","20","24","18","96","5"
"29","20","25","16","95","5"
"29","20","26","16","94","5"
"29","20","27","16","91","5"
"29","20","28","16","94","5"
"29","20","29","16","98","6"
"29","20","30","18","112","6"
"29","20","31","16","112","7"
"29","20","32","16","108","6"
"29","20","33","14","128","9"
"29","20","34","14","131","9"
"29","20","35","14","131","9"
"29","20","36","14","145","10"
"29","20","37","12","118","9"
"29","20","38","12","122","10"
"29","20","39","10","108","10"
"29","20","40","10","101","10"
"29","25","10","38","126","3"
"29","25","11","36","110","3"
"29","25","12","28","107","3"
"29","25","13","26","110","4"
"29","25","14","26","108","4"
"29","25","15","26","85","3"
"29","25","16","26","96","3"
"29","25","17","26","107","4"
"29","25","18","20","143","7"
"29","25","19","20","97","4"
"29","25","20","20","97","4"
"29","25","21","20","103","5"
"29","25","22","16","99","6"
"29","25","23","14","90","6"
"29","25","24","14","88","6"
"29","25","25","14","102","7"
"29","25","26","14","115","8"
"29","25","27","14","115","8"
"29","25","28","12","87","7"
"29","25","29","12","87","7"
"29","25","30","12","87","7"
"29","25","31","12","81","6"
"29","25","32","12","84","7"
"29","25","33","12","84","7"
"29","25","34","12","95","7"
"29","25","35","12","95","7"
"29","25","36","12","99","8"
"29","25","37","10","88","8"
"29","25","38","10","96","9"
"29","25","39","8","110","13"
"29","25","40","8","110","13"
"29","30","10","38","100","2"
"29","30","11","34","123","3"
"29","30","12","26","122","4"
"29","30","13","24","125","5"
"29","30","14","22","96","4"
"29","30","15","22","96","4"
"29","30","16","24","89","3"
"29","30","17","24","100","4"
"29","30","18","20","98","4"
"29","30","19","20","98","4"
"29","30","20","20","98","4"
"29","30","21","20","101","5"
"29","30","22","16","53","3"
"29","30","23","14","44","3"
"29","30","24","14","32","2"
"29","30","25","14","47","3"
"29","30","26","14","60","4"
"29","30","27","14","60","4"
"29","30","28","14","60","4"
"29","30","29","14","59","4"
"29","30","30","14","58","4"
"29","30","31","14","56","4"
"29","30","32","10","81","8"
"29","30","33","12","94","7"
"29","30","34","12","94","7"
"29","30","35","12","94","7"
"29","30","36","12","94","7"
"29","30","37","10","83","8"
"29","30","38","8","114","14"
"29","30","39","6","103","17"
"29","30","40","6","103","17"
"29","35","10","34","80","2"
"29","35","11","32","79","2"
"29","35","12","26","87","3"
"29","35","13","24","94","3"
"29","35","14","22","103","4"
"29","35","15","22","80","3"
"29","35","16","22","81","3"
"29","35","17","22","60","2"
"29","35","18","20","51","2"
"29","35","19","18","66","3"
"29","35","20","16","47","2"
"29","35","21","16","58","3"
"29","35","22","14","43","3"
"29","35","23","16","11","0"
"29","35","24","14","30","2"
"29","35","25","14","44","3"
"29","35","26","14","57","4"
"29","35","27","14","56","4"
"29","35","28","10","75","7"
"29","35","29","10","70","7"
"29","35","30","12","77","6"
"29","35","31","10","76","7"
"29","35","32","10","83","8"
"29","35","33","10","83","8"
"29","35","34","10","82","8"
"29","35","35","10","82","8"
"29","35","36","10","76","7"
"29","35","37","10","76","7"
"29","35","38","8","73","9"
"29","35","39","8","107","13"
"29","35","40","8","108","13"
"29","40","10","30","67","2"
"29","40","11","28","60","2"
"29","40","12","20","43","2"
"29","40","13","18","31","1"
"29","40","14","16","43","2"
"29","40","15","16","41","2"
"29","40","16","16","41","2"
"29","40","17","16","51","3"
"29","40","18","16","47","2"
"29","40","19","14","23","1"
"29","40","20","14","29","2"
"29","40","21","14","38","2"
"29","40","22","14","20","1"
"29","40","23","14","34","2"
"29","40","24","14","27","1"
"29","40","25","14","34","2"
"29","40","26","14","38","2"
"29","40","27","10","67","6"
"29","40","28","10","67","6"
"29","40","29","10","72","7"
"29","40","30","10","54","5"
"29","40","31","10","57","5"
"29","40","32","10","56","5"
"29","40","33","10","52","5"
"29","40","34","10","54","5"
"29","40","35","8","54","6"
"29","40","36","10","68","6"
"29","40","37","8","68","8"
"29","40","38","8","67","8"
"29","40","39","8","66","8"
"29","40","40","10","-14","-2"
"30","5","10","54","160","2"
"30","5","11","50","167","3"
"30","5","12","44","140","3"
"30","5","13","38","124","3"
"30","5","14","34","171","5"
"30","5","15","30","118","3"
"30","5","16","28","109","3"
"30","5","17","30","144","4"
"30","5","18","28","151","5"
"30","5","19","26","145","5"
"30","5","20","26","134","5"
"30","5","21","26","134","5"
"30","5","22","22","136","6"
"30","5","23","20","118","5"
"30","5","24","20","118","5"
"30","5","25","18","114","6"
"30","5","26","18","119","6"
"30","5","27","14","127","9"
"30","5","28","14","127","9"
"30","5","29","14","134","9"
"30","5","30","16","141","8"
"30","5","31","16","105","6"
"30","5","32","16","118","7"
"30","5","33","16","94","5"
"30","5","34","16","102","6"
