trend,macd,rsi,bollinger,ltt,ltp
Sideways,DOWN,NEUTRAL,neutral,1739169289,23359.85
Sideways,DOWN,NEUTRAL,neutral,1739169289,23359.05
Sideways,DOWN,NEUTRAL,neutral,1739169290,23358.00
Sideways,DOWN,NEUTRAL,neutral,1739169290,23358.05
Sideways,DOWN,NEUTRAL,neutral,1739169291,23358.35
Sideways,DOWN,NEUTRAL,neutral,1739169291,23357.70
Sideways,DOWN,NEUTRAL,neutral,1739169292,23359.20
Sideways,DOWN,NEUTRAL,neutral,1739169293,23359.75
Sideways,DOWN,NEUTRAL,neutral,1739169293,23360.20
Sideways,DOWN,NEUTRAL,neutral,1739169294,23359.90
Sideways,DOWN,NEUTRAL,neutral,1739169294,23359.30
Sideways,DOWN,NEUTRAL,neutral,1739169295,23359.10
Sideways,DOWN,NEUTRAL,neutral,1739169295,23358.80
Sideways,DOWN,NEUTRAL,neutral,1739169296,23359.15
Sideways,DOWN,NEUTRAL,neutral,1739169296,23359.55
Sideways,DOWN,NEUTRAL,neutral,1739169297,23357.60
Sideways,DOWN,NEUTRAL,neutral,1739169297,23357.75
Sideways,DOWN,NEUTRAL,neutral,1739169298,23358.70
Sideways,DOWN,NEUTRAL,neutral,1739169298,23360.20
Sideways,DOWN,NEUTRAL,neutral,1739169299,23359.55
Sideways,DOWN,NEUTRAL,neutral,1739169299,23359.10
Sideways,DOWN,NEUTRAL,neutral,1739169300,23358.95
Sideways,DOWN,NEUTRAL,neutral,1739169300,23358.50
Sideways,DOWN,NEUTRAL,neutral,1739169301,23359.15
Sideways,DOWN,NEUTRAL,neutral,1739169301,23359.10
Sideways,DOWN,NEUTRAL,neutral,1739169302,23358.55
Sideways,DOWN,NEUTRAL,neutral,1739169302,23359.20
Sideways,DOWN,NEUTRAL,neutral,1739169303,23357.95
Sideways,DOWN,NEUTRAL,neutral,1739169303,23360.00
Sideways,DOWN,NEUTRAL,neutral,1739169304,23359.60
Sideways,DOWN,NEUTRAL,neutral,1739169304,23359.45
Sideways,DOWN,NEUTRAL,neutral,1739169305,23360.00
Sideways,DOWN,NEUTRAL,neutral,1739169305,23359.65
Sideways,DOWN,NEUTRAL,neutral,1739169306,23358.95
Sideways,DOWN,NEUTRAL,neutral,1739169306,23359.40
Sideways,DOWN,NEUTRAL,neutral,1739169307,23359.30
Sideways,DOWN,NEUTRAL,neutral,1739169307,23358.85
Sideways,DOWN,NEUTRAL,neutral,1739169308,23358.70
Sideways,DOWN,NEUTRAL,neutral,1739169308,23359.90
Sideways,DOWN,NEUTRAL,neutral,1739169309,23360.20
Sideways,DOWN,NEUTRAL,neutral,1739169309,23360.70
Sideways,DOWN,NEUTRAL,neutral,1739169310,23360.55
Sideways,DOWN,NEUTRAL,neutral,1739169310,23360.15
Sideways,DOWN,NEUTRAL,neutral,1739169311,23360.20
Sideways,DOWN,NEUTRAL,neutral,1739169311,23359.80
Sideways,DOWN,NEUTRAL,neutral,1739169312,23359.55
Sideways,DOWN,NEUTRAL,neutral,1739169312,23359.50
Sideways,DOWN,NEUTRAL,neutral,1739169313,23360.60
Sideways,DOWN,NEUTRAL,neutral,1739169313,23361.70
Sideways,DOWN,DOWN,neutral,1739169314,23364.30
Sideways,DOWN,NEUTRAL,neutral,1739169314,23363.45
Sideways,DOWN,NEUTRAL,neutral,1739169315,23363.40
Sideways,DOWN,NEUTRAL,neutral,1739169315,23363.50
Sideways,DOWN,NEUTRAL,neutral,1739169316,23364.20
Sideways,DOWN,NEUTRAL,neutral,1739169316,23363.55
Sideways,DOWN,NEUTRAL,neutral,1739169317,23363.40
Sideways,DOWN,NEUTRAL,neutral,1739169317,23363.20
Sideways,DOWN,NEUTRAL,neutral,1739169318,23363.25
Sideways,DOWN,NEUTRAL,neutral,1739169318,23363.70
Sideways,DOWN,NEUTRAL,neutral,1739169319,23363.50
Sideways,DOWN,NEUTRAL,neutral,1739169319,23363.70
Sideways,DOWN,NEUTRAL,neutral,1739169320,23363.65
Sideways,DOWN,NEUTRAL,neutral,1739169320,23363.30
Sideways,DOWN,NEUTRAL,neutral,1739169321,23363.45
Sideways,DOWN,NEUTRAL,neutral,1739169321,23362.25
Sideways,DOWN,NEUTRAL,neutral,1739169322,23362.90
Sideways,DOWN,NEUTRAL,neutral,1739169322,23363.20
Sideways,DOWN,NEUTRAL,neutral,1739169323,23363.30
Sideways,DOWN,NEUTRAL,neutral,1739169323,23362.35
Sideways,DOWN,NEUTRAL,neutral,1739169324,23363.95
Sideways,DOWN,NEUTRAL,neutral,1739169324,23363.05
Sideways,DOWN,NEUTRAL,neutral,1739169325,23362.70
Sideways,DOWN,NEUTRAL,neutral,1739169325,23362.25
Sideways,DOWN,NEUTRAL,neutral,1739169326,23361.45
Sideways,DOWN,NEUTRAL,neutral,1739169327,23362.15
Sideways,DOWN,NEUTRAL,neutral,1739169327,23360.60
Sideways,DOWN,NEUTRAL,neutral,1739169328,23362.45
Sideways,DOWN,NEUTRAL,neutral,1739169328,23362.25
Sideways,DOWN,NEUTRAL,neutral,1739169329,23361.80
Sideways,DOWN,NEUTRAL,neutral,1739169329,23361.85
Sideways,DOWN,NEUTRAL,neutral,1739169330,23362.00
Sideways,DOWN,NEUTRAL,neutral,1739169330,23363.60
Sideways,DOWN,NEUTRAL,neutral,1739169331,23362.00
Sideways,DOWN,NEUTRAL,neutral,1739169332,23362.70
Sideways,DOWN,NEUTRAL,neutral,1739169332,23362.60
Sideways,DOWN,NEUTRAL,neutral,1739169333,23362.10
Sideways,DOWN,NEUTRAL,neutral,1739169333,23363.60
Sideways,DOWN,NEUTRAL,neutral,1739169334,23363.65
Sideways,DOWN,NEUTRAL,neutral,1739169334,23363.00
Sideways,DOWN,NEUTRAL,neutral,1739169335,23362.65
Sideways,DOWN,NEUTRAL,neutral,1739169335,23362.20
Sideways,DOWN,NEUTRAL,neutral,1739169336,23362.75
Sideways,DOWN,NEUTRAL,neutral,1739169336,23363.05
Sideways,DOWN,NEUTRAL,neutral,1739169337,23363.70
Sideways,DOWN,NEUTRAL,neutral,1739169337,23363.35
Sideways,DOWN,NEUTRAL,neutral,1739169338,23363.60
Sideways,DOWN,NEUTRAL,neutral,1739169338,23363.95
Sideways,DOWN,NEUTRAL,neutral,1739169339,23363.65
Sideways,DOWN,NEUTRAL,neutral,1739169339,23363.15
Sideways,DOWN,NEUTRAL,neutral,1739169340,23362.50
Sideways,DOWN,NEUTRAL,neutral,1739169340,23362.80
Sideways,DOWN,NEUTRAL,neutral,1739169341,23362.85
Sideways,DOWN,NEUTRAL,neutral,1739169341,23362.55
Sideways,DOWN,NEUTRAL,neutral,1739169342,23361.95
Sideways,DOWN,NEUTRAL,neutral,1739169342,23362.20
Sideways,DOWN,NEUTRAL,neutral,1739169343,23361.70
Sideways,DOWN,NEUTRAL,neutral,1739169343,23363.60
Sideways,DOWN,NEUTRAL,neutral,1739169344,23363.50
Sideways,DOWN,NEUTRAL,neutral,1739169344,23363.55
Sideways,DOWN,NEUTRAL,neutral,1739169345,23363.30
Sideways,DOWN,NEUTRAL,neutral,1739169345,23363.40
Sideways,DOWN,NEUTRAL,neutral,1739169346,23363.00
Sideways,DOWN,NEUTRAL,neutral,1739169346,23363.10
Sideways,DOWN,NEUTRAL,neutral,1739169347,23362.75
Sideways,DOWN,NEUTRAL,neutral,1739169347,23363.15
Sideways,DOWN,NEUTRAL,neutral,1739169348,23363.85
Sideways,DOWN,NEUTRAL,neutral,1739169348,23363.75
Sideways,DOWN,NEUTRAL,neutral,1739169349,23363.90
Sideways,DOWN,NEUTRAL,neutral,1739169349,23364.00
Sideways,DOWN,NEUTRAL,neutral,1739169350,23363.95
Sideways,DOWN,NEUTRAL,neutral,1739169350,23365.25
Sideways,DOWN,NEUTRAL,neutral,1739169351,23365.30
Sideways,DOWN,NEUTRAL,neutral,1739169351,23364.90
Sideways,DOWN,NEUTRAL,neutral,1739169352,23364.35
Sideways,DOWN,NEUTRAL,neutral,1739169352,23364.50
Sideways,DOWN,NEUTRAL,neutral,1739169353,23364.85
Sideways,DOWN,NEUTRAL,neutral,1739169353,23365.55
Sideways,DOWN,NEUTRAL,neutral,1739169354,23364.65
Sideways,DOWN,NEUTRAL,neutral,1739169354,23364.25
Sideways,DOWN,NEUTRAL,neutral,1739169355,23364.10
Sideways,DOWN,NEUTRAL,neutral,1739169356,23363.45
Sideways,DOWN,NEUTRAL,neutral,1739169356,23363.80
Sideways,DOWN,NEUTRAL,neutral,1739169357,23363.90
Sideways,DOWN,NEUTRAL,neutral,1739169357,23363.40
Sideways,DOWN,NEUTRAL,neutral,1739169358,23363.15
Sideways,DOWN,NEUTRAL,neutral,1739169358,23363.20
Sideways,DOWN,NEUTRAL,neutral,1739169359,23362.50
Sideways,DOWN,NEUTRAL,neutral,1739169359,23362.85
Sideways,DOWN,NEUTRAL,neutral,1739169360,23363.05
Sideways,DOWN,NEUTRAL,neutral,1739169360,23362.60
Sideways,DOWN,NEUTRAL,neutral,1739169361,23361.35
Sideways,DOWN,NEUTRAL,neutral,1739169361,23361.30
Sideways,DOWN,NEUTRAL,neutral,1739169362,23361.55
Sideways,DOWN,NEUTRAL,neutral,1739169362,23361.15
Sideways,DOWN,UP,neutral,1739169363,23360.40
Sideways,DOWN,NEUTRAL,neutral,1739169363,23360.65
Sideways,DOWN,UP,neutral,1739169364,23360.00
Sideways,DOWN,UP,neutral,1739169364,23359.80
Sideways,DOWN,UP,neutral,1739169365,23359.60
Sideways,DOWN,NEUTRAL,neutral,1739169365,23360.95
Sideways,DOWN,NEUTRAL,neutral,1739169366,23361.60
Sideways,DOWN,NEUTRAL,neutral,1739169366,23361.20
Sideways,DOWN,NEUTRAL,neutral,1739169367,23360.35
Sideways,DOWN,NEUTRAL,neutral,1739169367,23359.70
Sideways,DOWN,NEUTRAL,neutral,1739169368,23360.35
Sideways,DOWN,NEUTRAL,neutral,1739169368,23360.55
Sideways,DOWN,NEUTRAL,neutral,1739169369,23360.45
Sideways,DOWN,NEUTRAL,neutral,1739169370,23360.05
Sideways,DOWN,NEUTRAL,neutral,1739169371,23360.95
Sideways,DOWN,NEUTRAL,neutral,1739169372,23360.05
Sideways,DOWN,NEUTRAL,neutral,1739169372,23360.25
Sideways,DOWN,NEUTRAL,neutral,1739169373,23360.60
Sideways,DOWN,NEUTRAL,neutral,1739169373,23360.40
Sideways,DOWN,NEUTRAL,neutral,1739169374,23360.55
Sideways,DOWN,NEUTRAL,neutral,1739169374,23360.75
Sideways,DOWN,NEUTRAL,neutral,1739169375,23360.60
Sideways,DOWN,NEUTRAL,neutral,1739169376,23360.35
Sideways,DOWN,NEUTRAL,neutral,1739169376,23360.15
Sideways,DOWN,NEUTRAL,neutral,1739169377,23359.85
Sideways,DOWN,NEUTRAL,neutral,1739169377,23359.65
Sideways,DOWN,NEUTRAL,neutral,1739169378,23360.15
Sideways,DOWN,NEUTRAL,neutral,1739169378,23360.10
Sideways,DOWN,NEUTRAL,neutral,1739169379,23359.40
Sideways,DOWN,NEUTRAL,neutral,1739169379,23360.70
Sideways,DOWN,NEUTRAL,neutral,1739169380,23359.85
Sideways,DOWN,NEUTRAL,neutral,1739169380,23359.80
Sideways,DOWN,NEUTRAL,neutral,1739169381,23359.60
Sideways,DOWN,NEUTRAL,neutral,1739169381,23359.20
Sideways,DOWN,NEUTRAL,neutral,1739169382,23360.90
Sideways,DOWN,NEUTRAL,neutral,1739169382,23360.05
Sideways,DOWN,NEUTRAL,neutral,1739169383,23359.50
Sideways,DOWN,NEUTRAL,neutral,1739169383,23359.40
Sideways,DOWN,NEUTRAL,neutral,1739169384,23359.00
Sideways,DOWN,NEUTRAL,neutral,1739169384,23358.95
Sideways,DOWN,NEUTRAL,neutral,1739169385,23358.85
Sideways,DOWN,NEUTRAL,neutral,1739169385,23359.30
Sideways,DOWN,NEUTRAL,neutral,1739169386,23359.80
Sideways,DOWN,NEUTRAL,neutral,1739169386,23359.65
Sideways,DOWN,NEUTRAL,neutral,1739169387,23357.60
Sideways,DOWN,NEUTRAL,neutral,1739169387,23357.35
Sideways,DOWN,NEUTRAL,neutral,1739169388,23357.85
Sideways,DOWN,NEUTRAL,neutral,1739169388,23357.80
Sideways,DOWN,NEUTRAL,neutral,1739169389,23357.35
Sideways,DOWN,NEUTRAL,neutral,1739169389,23357.55
Sideways,DOWN,NEUTRAL,neutral,1739169390,23357.70
Sideways,DOWN,NEUTRAL,neutral,1739169390,23356.05
Sideways,DOWN,NEUTRAL,neutral,1739169391,23356.40
Sideways,DOWN,NEUTRAL,neutral,1739169391,23356.70
Sideways,DOWN,NEUTRAL,neutral,1739169392,23356.40
Sideways,DOWN,NEUTRAL,neutral,1739169392,23356.35
Sideways,DOWN,NEUTRAL,neutral,1739169393,23356.10
Sideways,DOWN,NEUTRAL,neutral,1739169393,23356.35
Sideways,DOWN,NEUTRAL,neutral,1739169394,23355.80
Sideways,DOWN,NEUTRAL,neutral,1739169395,23355.90
Sideways,DOWN,UP,neutral,1739169395,23354.80
Sideways,DOWN,UP,neutral,1739169396,23354.75
Sideways,DOWN,NEUTRAL,neutral,1739169396,23355.80
Sideways,DOWN,NEUTRAL,neutral,1739169397,23356.25
Sideways,DOWN,NEUTRAL,neutral,1739169397,23356.95
Sideways,DOWN,NEUTRAL,neutral,1739169398,23356.55
Sideways,DOWN,NEUTRAL,neutral,1739169398,23356.40
Sideways,DOWN,NEUTRAL,neutral,1739169399,23356.25
Sideways,DOWN,NEUTRAL,neutral,1739169400,23355.95
Sideways,DOWN,NEUTRAL,neutral,1739169400,23355.50
Sideways,DOWN,NEUTRAL,neutral,1739169401,23355.55
Sideways,DOWN,NEUTRAL,neutral,1739169401,23355.80
Sideways,DOWN,NEUTRAL,neutral,1739169402,23355.15
Sideways,DOWN,NEUTRAL,neutral,1739169402,23355.10
Sideways,DOWN,NEUTRAL,neutral,1739169403,23354.55
Sideways,DOWN,NEUTRAL,neutral,1739169403,23355.05
Sideways,DOWN,NEUTRAL,neutral,1739169404,23355.75
Sideways,DOWN,NEUTRAL,neutral,1739169404,23355.35
Sideways,DOWN,NEUTRAL,neutral,1739169405,23355.40
Sideways,DOWN,NEUTRAL,neutral,1739169405,23354.95
Sideways,DOWN,NEUTRAL,neutral,1739169406,23354.20
Sideways,DOWN,UP,neutral,1739169406,23353.05
Sideways,DOWN,NEUTRAL,neutral,1739169407,23353.65
Sideways,DOWN,NEUTRAL,neutral,1739169407,23354.00
Sideways,DOWN,NEUTRAL,neutral,1739169408,23354.10
Sideways,DOWN,NEUTRAL,neutral,1739169408,23354.25
Sideways,DOWN,NEUTRAL,neutral,1739169409,23353.90
Sideways,DOWN,NEUTRAL,neutral,1739169410,23353.30
Sideways,DOWN,NEUTRAL,neutral,1739169410,23354.55
Sideways,DOWN,NEUTRAL,neutral,1739169411,23354.45
Sideways,DOWN,NEUTRAL,neutral,1739169411,23354.00
Sideways,DOWN,NEUTRAL,neutral,1739169412,23354.20
Sideways,DOWN,NEUTRAL,neutral,1739169412,23353.55
Sideways,DOWN,NEUTRAL,neutral,1739169413,23354.35
Sideways,DOWN,NEUTRAL,neutral,1739169413,23353.85
Sideways,DOWN,NEUTRAL,neutral,1739169414,23353.25
Sideways,DOWN,NEUTRAL,neutral,1739169414,23353.15
Sideways,DOWN,NEUTRAL,neutral,1739169415,23353.70
Sideways,DOWN,NEUTRAL,neutral,1739169415,23353.65
Sideways,DOWN,NEUTRAL,neutral,1739169416,23353.30
Sideways,DOWN,NEUTRAL,neutral,1739169416,23353.65
Sideways,DOWN,NEUTRAL,up,1739169417,23353.55
Sideways,DOWN,NEUTRAL,neutral,1739169417,23352.50
Sideways,DOWN,NEUTRAL,neutral,1739169418,23353.35
Sideways,DOWN,NEUTRAL,neutral,1739169418,23353.70
Sideways,DOWN,NEUTRAL,neutral,1739169419,23354.05
Sideways,DOWN,NEUTRAL,neutral,1739169419,23354.60
Sideways,DOWN,NEUTRAL,neutral,1739169420,23354.00
Sideways,DOWN,NEUTRAL,neutral,1739169420,23354.40
Sideways,DOWN,NEUTRAL,neutral,1739169421,23354.05
Sideways,DOWN,NEUTRAL,neutral,1739169421,23354.50
Sideways,DOWN,NEUTRAL,neutral,1739169422,23354.45
Sideways,DOWN,NEUTRAL,neutral,1739169422,23354.80
Sideways,DOWN,NEUTRAL,neutral,1739169423,23354.65
Sideways,DOWN,NEUTRAL,neutral,1739169423,23354.60
Sideways,DOWN,NEUTRAL,neutral,1739169424,23354.90
Sideways,DOWN,NEUTRAL,neutral,1739169424,23353.90
Sideways,DOWN,NEUTRAL,neutral,1739169425,23354.25
Sideways,DOWN,NEUTRAL,neutral,1739169425,23354.15
Sideways,DOWN,NEUTRAL,neutral,1739169426,23354.25
Sideways,DOWN,NEUTRAL,neutral,1739169426,23354.00
Sideways,DOWN,NEUTRAL,neutral,1739169427,23354.05
Sideways,DOWN,NEUTRAL,neutral,1739169427,23353.65
Sideways,DOWN,NEUTRAL,neutral,1739169428,23354.05
Sideways,DOWN,NEUTRAL,neutral,1739169428,23353.20
Sideways,DOWN,NEUTRAL,neutral,1739169429,23352.65
Sideways,DOWN,NEUTRAL,neutral,1739169429,23352.80
Sideways,DOWN,NEUTRAL,neutral,1739169430,23352.70
Sideways,DOWN,NEUTRAL,neutral,1739169431,23352.35
Sideways,DOWN,NEUTRAL,neutral,1739169431,23352.40
Sideways,DOWN,NEUTRAL,neutral,1739169432,23352.45
Sideways,DOWN,NEUTRAL,neutral,1739169432,23352.35
Sideways,DOWN,NEUTRAL,neutral,1739169433,23352.90
Sideways,DOWN,NEUTRAL,neutral,1739169433,23352.55
Sideways,DOWN,NEUTRAL,neutral,1739169434,23351.60
Sideways,DOWN,NEUTRAL,neutral,1739169434,23352.10
Sideways,DOWN,NEUTRAL,neutral,1739169435,23352.50
Sideways,DOWN,NEUTRAL,neutral,1739169435,23352.05
Sideways,DOWN,NEUTRAL,neutral,1739169436,23352.10
Sideways,DOWN,NEUTRAL,neutral,1739169437,23350.75
Sideways,DOWN,NEUTRAL,neutral,1739169437,23350.95
Sideways,DOWN,NEUTRAL,neutral,1739169438,23351.05
Sideways,DOWN,NEUTRAL,neutral,1739169438,23350.50
Sideways,DOWN,NEUTRAL,neutral,1739169439,23351.20
Sideways,DOWN,NEUTRAL,neutral,1739169439,23351.60
Sideways,DOWN,NEUTRAL,neutral,1739169440,23351.30
Sideways,DOWN,NEUTRAL,neutral,1739169440,23350.45
Sideways,DOWN,NEUTRAL,neutral,1739169441,23350.35
Sideways,DOWN,NEUTRAL,neutral,1739169441,23350.65
Sideways,DOWN,NEUTRAL,neutral,1739169443,23350.45
Sideways,DOWN,NEUTRAL,neutral,1739169443,23349.95
Sideways,DOWN,UP,neutral,1739169444,23348.65
Sideways,DOWN,NEUTRAL,neutral,1739169444,23349.25
Sideways,DOWN,NEUTRAL,neutral,1739169445,23349.45
Sideways,DOWN,NEUTRAL,neutral,1739169445,23349.35
Sideways,DOWN,NEUTRAL,neutral,1739169446,23348.85
Sideways,DOWN,NEUTRAL,neutral,1739169446,23349.10
Sideways,DOWN,NEUTRAL,neutral,1739169447,23349.25
Sideways,DOWN,NEUTRAL,neutral,1739169447,23348.65
Sideways,DOWN,NEUTRAL,neutral,1739169448,23351.85
Sideways,DOWN,NEUTRAL,neutral,1739169448,23351.45
Sideways,DOWN,NEUTRAL,neutral,1739169449,23351.10
Sideways,DOWN,NEUTRAL,neutral,1739169449,23351.55
Sideways,DOWN,NEUTRAL,neutral,1739169450,23351.15
Sideways,DOWN,NEUTRAL,neutral,1739169450,23350.35
Sideways,DOWN,NEUTRAL,neutral,1739169451,23350.60
Sideways,DOWN,NEUTRAL,neutral,1739169451,23350.00
Sideways,DOWN,NEUTRAL,neutral,1739169452,23349.90
Sideways,DOWN,NEUTRAL,neutral,1739169453,23350.05
Sideways,DOWN,NEUTRAL,neutral,1739169453,23350.55
Sideways,DOWN,NEUTRAL,neutral,1739169454,23350.10
Sideways,DOWN,NEUTRAL,neutral,1739169454,23350.75
Sideways,DOWN,NEUTRAL,neutral,1739169455,23351.50
Sideways,DOWN,NEUTRAL,neutral,1739169455,23351.10
Sideways,DOWN,NEUTRAL,neutral,1739169456,23351.95
Sideways,DOWN,NEUTRAL,neutral,1739169456,23352.40
Sideways,DOWN,NEUTRAL,neutral,1739169457,23352.60
Sideways,DOWN,NEUTRAL,neutral,1739169457,23354.10
Sideways,DOWN,NEUTRAL,neutral,1739169458,23353.55
Sideways,DOWN,NEUTRAL,neutral,1739169458,23353.80
Sideways,DOWN,NEUTRAL,neutral,1739169459,23353.85
Sideways,DOWN,NEUTRAL,neutral,1739169460,23354.15
Sideways,DOWN,NEUTRAL,neutral,1739169461,23352.75
Sideways,DOWN,NEUTRAL,neutral,1739169461,23352.85
Sideways,DOWN,NEUTRAL,neutral,1739169462,23352.70
Sideways,DOWN,NEUTRAL,neutral,1739169462,23353.50
Sideways,DOWN,NEUTRAL,neutral,1739169463,23353.80
Sideways,DOWN,NEUTRAL,neutral,1739169464,23353.50
Sideways,DOWN,NEUTRAL,neutral,1739169464,23353.30
Sideways,DOWN,NEUTRAL,neutral,1739169465,23352.65
Sideways,DOWN,NEUTRAL,neutral,1739169465,23353.35
Sideways,DOWN,NEUTRAL,neutral,1739169466,23352.95
Sideways,DOWN,NEUTRAL,neutral,1739169466,23353.30
Sideways,DOWN,NEUTRAL,neutral,1739169467,23353.10
Sideways,DOWN,NEUTRAL,neutral,1739169467,23353.00
Sideways,DOWN,NEUTRAL,neutral,1739169468,23352.80
Sideways,DOWN,NEUTRAL,neutral,1739169468,23352.95
Sideways,DOWN,NEUTRAL,neutral,1739169469,23352.15
Sideways,DOWN,NEUTRAL,neutral,1739169469,23352.30
Sideways,DOWN,NEUTRAL,neutral,1739169470,23352.80
Sideways,DOWN,NEUTRAL,neutral,1739169470,23352.30
Sideways,DOWN,NEUTRAL,neutral,1739169471,23351.75
Sideways,DOWN,NEUTRAL,neutral,1739169472,23351.95
Sideways,DOWN,NEUTRAL,neutral,1739169472,23352.00
Sideways,DOWN,NEUTRAL,neutral,1739169473,23351.85
Sideways,DOWN,NEUTRAL,neutral,1739169473,23351.45
Sideways,DOWN,NEUTRAL,neutral,1739169474,23349.95
Sideways,DOWN,NEUTRAL,neutral,1739169474,23351.65
Sideways,DOWN,NEUTRAL,neutral,1739169475,23351.10
Sideways,DOWN,NEUTRAL,neutral,1739169475,23351.15
Sideways,DOWN,NEUTRAL,neutral,1739169476,23351.40
Sideways,DOWN,NEUTRAL,neutral,1739169476,23351.95
Sideways,DOWN,NEUTRAL,neutral,1739169477,23352.85
Sideways,DOWN,NEUTRAL,neutral,1739169477,23350.15
Sideways,DOWN,NEUTRAL,neutral,1739169478,23351.90
Sideways,DOWN,NEUTRAL,neutral,1739169478,23352.45
Sideways,DOWN,NEUTRAL,neutral,1739169479,23352.00
Sideways,DOWN,NEUTRAL,neutral,1739169479,23351.45
Sideways,DOWN,NEUTRAL,neutral,1739169480,23351.00
Sideways,DOWN,NEUTRAL,neutral,1739169480,23350.95
Sideways,DOWN,NEUTRAL,neutral,1739169481,23351.15
Sideways,DOWN,NEUTRAL,neutral,1739169481,23351.40
Sideways,DOWN,NEUTRAL,neutral,1739169482,23352.95
Sideways,DOWN,NEUTRAL,neutral,1739169482,23351.50
Sideways,DOWN,NEUTRAL,neutral,1739169483,23350.75
Sideways,DOWN,NEUTRAL,neutral,1739169483,23351.60
Sideways,DOWN,NEUTRAL,neutral,1739169484,23352.50
Sideways,DOWN,NEUTRAL,neutral,1739169484,23352.20
Sideways,DOWN,NEUTRAL,neutral,1739169485,23351.75
Sideways,DOWN,NEUTRAL,neutral,1739169485,23351.40
Sideways,DOWN,NEUTRAL,neutral,1739169486,23351.50
Sideways,DOWN,NEUTRAL,neutral,1739169486,23351.10
Sideways,DOWN,NEUTRAL,neutral,1739169487,23351.55
Sideways,DOWN,NEUTRAL,neutral,1739169487,23352.00
Sideways,DOWN,NEUTRAL,neutral,1739169488,23352.55
Sideways,DOWN,NEUTRAL,neutral,1739169488,23351.80
Sideways,DOWN,NEUTRAL,neutral,1739169489,23351.20
Sideways,DOWN,NEUTRAL,neutral,1739169489,23351.40
Sideways,DOWN,NEUTRAL,neutral,1739169490,23351.85
Sideways,DOWN,NEUTRAL,neutral,1739169490,23351.25
Sideways,DOWN,NEUTRAL,neutral,1739169491,23350.90
Sideways,DOWN,NEUTRAL,neutral,1739169491,23351.35
Sideways,DOWN,NEUTRAL,neutral,1739169492,23351.95
Sideways,DOWN,NEUTRAL,neutral,1739169492,23352.40
Sideways,DOWN,NEUTRAL,neutral,1739169493,23352.25
Sideways,DOWN,NEUTRAL,neutral,1739169493,23351.30
Sideways,DOWN,NEUTRAL,neutral,1739169494,23351.40
Sideways,DOWN,NEUTRAL,neutral,1739169494,23351.55
Sideways,DOWN,NEUTRAL,neutral,1739169495,23351.30
Sideways,DOWN,NEUTRAL,neutral,1739169495,23351.35
Sideways,DOWN,NEUTRAL,neutral,1739169496,23350.75
Sideways,DOWN,NEUTRAL,neutral,1739169496,23350.55
Sideways,DOWN,NEUTRAL,neutral,1739169497,23350.40
Sideways,DOWN,NEUTRAL,neutral,1739169497,23350.60
Sideways,DOWN,NEUTRAL,neutral,1739169498,23350.25
Sideways,DOWN,NEUTRAL,neutral,1739169498,23349.75
Sideways,DOWN,NEUTRAL,neutral,1739169499,23350.95
Sideways,DOWN,NEUTRAL,neutral,1739169500,23349.95
Sideways,DOWN,NEUTRAL,neutral,1739169500,23350.20
Sideways,DOWN,NEUTRAL,neutral,1739169501,23350.10
Sideways,DOWN,NEUTRAL,neutral,1739169501,23349.90
Sideways,DOWN,NEUTRAL,neutral,1739169502,23350.25
Sideways,DOWN,NEUTRAL,neutral,1739169502,23350.30
Sideways,DOWN,NEUTRAL,neutral,1739169503,23350.50
Sideways,DOWN,NEUTRAL,neutral,1739169503,23350.35
Sideways,DOWN,NEUTRAL,neutral,1739169504,23350.15
Sideways,DOWN,NEUTRAL,neutral,1739169504,23350.70
Sideways,DOWN,NEUTRAL,neutral,1739169505,23350.40
Sideways,DOWN,NEUTRAL,neutral,1739169505,23350.35
Sideways,DOWN,NEUTRAL,neutral,1739169506,23350.65
Sideways,DOWN,NEUTRAL,neutral,1739169506,23350.45
Sideways,DOWN,NEUTRAL,neutral,1739169507,23350.60
Sideways,DOWN,NEUTRAL,neutral,1739169507,23349.30
Sideways,DOWN,NEUTRAL,neutral,1739169508,23350.45
Sideways,DOWN,NEUTRAL,neutral,1739169508,23350.30
Sideways,DOWN,NEUTRAL,neutral,1739169509,23349.85
Sideways,DOWN,NEUTRAL,neutral,1739169509,23350.20
Sideways,DOWN,NEUTRAL,neutral,1739169510,23349.90
Sideways,DOWN,NEUTRAL,neutral,1739169510,23349.25
Sideways,DOWN,NEUTRAL,neutral,1739169511,23349.15
Sideways,DOWN,NEUTRAL,neutral,1739169511,23349.35
Sideways,DOWN,NEUTRAL,neutral,1739169512,23350.45
Sideways,DOWN,NEUTRAL,neutral,1739169512,23349.60
Sideways,DOWN,NEUTRAL,neutral,1739169513,23349.05
Sideways,DOWN,NEUTRAL,neutral,1739169513,23348.65
Sideways,DOWN,NEUTRAL,neutral,1739169514,23350.65
Sideways,DOWN,NEUTRAL,neutral,1739169514,23350.20
Sideways,DOWN,NEUTRAL,neutral,1739169515,23350.35
Sideways,DOWN,NEUTRAL,neutral,1739169515,23350.30
Sideways,DOWN,NEUTRAL,neutral,1739169516,23348.70
Sideways,DOWN,NEUTRAL,neutral,1739169516,23350.45
Sideways,DOWN,NEUTRAL,neutral,1739169517,23349.45
Sideways,DOWN,NEUTRAL,neutral,1739169517,23349.75
Sideways,DOWN,NEUTRAL,neutral,1739169518,23349.20
