ltp,ltt
23052.50,1738053692
23053.45,1738053692
23054.90,1738053693
23054.80,1738053694
23053.30,1738053694
23052.20,1738053695
23050.55,1738053695
23051.65,1738053696
23052.75,1738053696
23054.00,1738053697
23053.60,1738053697
23052.85,1738053698
23052.15,1738053698
23052.95,1738053699
23050.90,1738053699
23051.50,1738053700
23050.55,1738053700
23050.65,1738053701
23052.05,1738053701
23052.50,1738053702
23050.90,1738053702
23052.10,1738053703
23051.15,1738053703
23051.45,1738053704
23051.25,1738053704
23050.60,1738053705
23048.50,1738053705
23050.25,1738053706
23050.20,1738053706
23051.00,1738053707
23051.20,1738053707
23051.05,1738053708
23050.45,1738053708
23050.25,1738053709
23049.10,1738053709
23048.95,1738053710
23049.05,1738053711
23047.25,1738053711
23047.10,1738053712
23046.60,1738053712
23046.35,1738053713
23046.15,1738053713
23046.95,1738053714
23047.55,1738053714
23046.50,1738053715
23044.05,1738053715
23048.05,1738053716
23047.45,1738053716
23048.30,1738053717
23047.65,1738053717
23047.90,1738053718
23048.00,1738053718
23047.00,1738053719
23046.25,1738053719
23047.85,1738053720
23046.60,1738053720
23045.60,1738053721
23045.00,1738053721
23045.45,1738053722
23045.95,1738053722
23045.45,1738053723
23048.05,1738053723
23047.65,1738053724
23048.30,1738053724
23046.85,1738053725
23044.30,1738053725
23045.00,1738053726
23045.80,1738053726
23045.25,1738053727
23045.75,1738053727
23045.35,1738053728
23045.45,1738053728
23045.65,1738053729
23045.25,1738053729
23045.60,1738053730
23045.45,1738053730
23046.90,1738053731
23046.15,1738053732
23045.20,1738053732
23045.25,1738053733
23045.55,1738053733
23046.80,1738053734
23045.95,1738053734
23046.30,1738053735
23043.45,1738053735
23043.65,1738053736
23043.80,1738053736
23044.55,1738053737
23044.10,1738053737
23043.65,1738053738
23043.90,1738053738
23043.55,1738053739
23044.10,1738053739
23045.05,1738053740
23044.35,1738053740
23044.65,1738053741
23044.30,1738053741
23044.50,1738053742
23044.05,1738053743
23044.25,1738053743
23046.35,1738053744
23045.15,1738053744
23045.10,1738053745
23043.20,1738053745
23043.80,1738053746
23043.60,1738053746
23044.30,1738053747
23043.75,1738053747
23044.05,1738053748
23043.20,1738053748
23043.65,1738053749
23043.90,1738053749
23044.85,1738053750
23045.60,1738053750
23045.55,1738053751
23045.90,1738053751
23046.90,1738053752
23046.70,1738053753
23048.60,1738053753
23048.05,1738053754
23047.80,1738053754
23046.90,1738053755
23044.85,1738053755
23046.05,1738053756
23046.50,1738053756
23047.85,1738053757
23046.35,1738053757
23046.95,1738053758
23047.40,1738053758
23047.55,1738053759
23046.70,1738053759
23047.40,1738053760
23047.85,1738053760
23048.30,1738053761
23048.75,1738053761
23047.15,1738053762
23047.85,1738053762
23046.20,1738053763
23046.85,1738053763
23048.15,1738053764
23048.20,1738053764
23048.15,1738053765
23045.45,1738053765
23047.60,1738053766
23045.95,1738053766
23046.55,1738053767
23046.60,1738053767
23046.05,1738053768
23046.65,1738053768
23047.20,1738053769
23047.65,1738053769
23048.95,1738053770
23048.20,1738053770
23048.55,1738053771
23048.40,1738053771
23048.60,1738053772
23049.20,1738053772
23049.00,1738053773
23048.35,1738053773
23049.25,1738053774
23048.55,1738053774
23047.65,1738053775
23046.65,1738053775
23046.15,1738053776
23045.75,1738053776
23047.25,1738053777
23046.35,1738053777
23046.90,1738053778
23046.55,1738053778
23045.30,1738053779
23045.50,1738053779
23047.95,1738053780
23047.85,1738053780
23046.65,1738053781
23047.25,1738053781
23046.40,1738053782
23046.65,1738053782
23046.10,1738053783
23049.15,1738053783
23047.65,1738053784
23048.55,1738053784
23047.35,1738053785
23045.05,1738053785
23046.70,1738053786
23045.40,1738053786
23046.90,1738053787
23045.20,1738053787
23047.10,1738053788
23046.90,1738053788
23047.70,1738053789
23046.80,1738053789
23046.30,1738053790
23046.05,1738053790
23046.30,1738053791
23046.55,1738053791
23046.20,1738053792
23046.40,1738053792
23046.50,1738053793
23047.45,1738053793
23046.85,1738053795
23044.90,1738053795
23045.55,1738053796
23046.20,1738053796
23046.30,1738053797
23047.20,1738053797
23046.55,1738053798
23046.20,1738053798
23046.45,1738053799
23046.15,1738053799
23046.00,1738053800
23045.90,1738053800
23047.35,1738053801
23047.45,1738053801
23046.65,1738053802
23047.45,1738053802
23046.80,1738053803
23046.90,1738053803
23048.60,1738053804
23048.45,1738053804
23048.25,1738053805
23045.65,1738053805
23045.95,1738053806
23045.85,1738053806
23045.40,1738053807
23046.00,1738053807
23046.95,1738053808
23046.30,1738053808
23046.95,1738053809
23046.35,1738053809
23047.25,1738053810
23045.80,1738053810
23046.05,1738053811
23046.15,1738053811
23046.80,1738053812
23047.40,1738053813
23049.20,1738053813
23049.10,1738053814
23048.75,1738053814
23048.85,1738053815
23046.65,1738053815
23047.60,1738053816
23046.30,1738053816
23047.80,1738053817
23047.75,1738053817
23047.65,1738053818
23047.70,1738053818
23047.80,1738053819
23047.85,1738053819
23048.15,1738053820
23048.30,1738053820
23047.95,1738053821
23049.05,1738053821
23048.65,1738053822
23049.05,1738053822
23049.55,1738053823
23049.75,1738053823
23050.65,1738053824
23050.05,1738053825
23048.15,1738053825
23049.40,1738053826
23050.00,1738053826
23049.90,1738053827
23050.50,1738053827
23050.45,1738053828
23050.75,1738053828
23050.90,1738053829
23050.45,1738053829
23052.30,1738053830
23052.10,1738053830
23053.00,1738053831
23051.70,1738053831
23052.15,1738053832
23052.55,1738053832
23052.70,1738053833
23052.95,1738053833
23053.65,1738053834
23052.20,1738053834
23052.30,1738053835
23050.25,1738053835
23050.75,1738053836
23050.80,1738053836
23051.20,1738053837
23051.60,1738053837
23052.05,1738053838
23052.80,1738053838
23052.90,1738053839
23052.20,1738053839
23054.05,1738053840
23052.90,1738053840
23052.50,1738053841
23052.60,1738053841
23054.65,1738053842
23053.20,1738053842
23052.95,1738053843
23054.65,1738053843
23054.95,1738053844
23055.15,1738053844
23054.45,1738053845
23052.00,1738053845
23052.75,1738053846
23052.85,1738053846
23053.25,1738053847
23053.40,1738053847
23053.00,1738053848
23053.30,1738053848
23053.75,1738053849
23053.30,1738053849
23053.75,1738053850
23054.00,1738053850
23053.35,1738053851
23053.20,1738053851
23053.80,1738053852
23054.15,1738053852
23054.00,1738053853
23054.15,1738053853
23054.40,1738053854
23054.25,1738053854
23053.70,1738053855
23051.60,1738053855
23051.50,1738053856
23052.85,1738053856
23052.90,1738053857
23052.65,1738053857
23052.75,1738053858
23052.90,1738053858
23053.70,1738053859
23053.60,1738053859
23053.05,1738053860
23052.55,1738053860
23052.85,1738053861
23052.60,1738053861
23052.70,1738053862
23053.65,1738053862
23053.05,1738053863
23052.90,1738053863
23053.80,1738053864
23052.85,1738053864
23052.80,1738053865
23050.00,1738053865
23050.50,1738053866
23051.25,1738053866
23052.05,1738053867
23051.75,1738053867
23052.20,1738053868
23052.75,1738053868
23052.85,1738053869
23053.00,1738053869
23051.30,1738053870
23051.55,1738053870
23050.00,1738053871
23050.95,1738053871
23051.25,1738053872
23050.75,1738053872
23051.15,1738053873
23052.80,1738053873
23051.95,1738053874
23051.55,1738053874
23051.25,1738053875
23049.05,1738053875
23049.95,1738053876
23049.30,1738053876
23049.50,1738053877
23049.45,1738053877
23049.30,1738053878
23048.85,1738053878
23049.25,1738053879
23049.60,1738053879
23050.35,1738053880
23049.50,1738053880
23049.60,1738053881
23049.70,1738053881
23050.95,1738053882
23050.40,1738053882
23050.45,1738053883
23050.00,1738053883
23053.55,1738053884
23051.35,1738053884
23051.45,1738053885
23049.05,1738053885
23050.15,1738053886
23050.65,1738053886
23050.95,1738053887
23050.85,1738053887
23050.75,1738053888
23051.85,1738053888
23051.40,1738053889
23051.80,1738053889
23052.50,1738053890
23051.30,1738053890
23051.15,1738053891
23052.50,1738053891
23052.55,1738053892
23053.55,1738053892
23053.50,1738053893
23053.70,1738053893
23055.25,1738053894
23053.55,1738053894
23053.80,1738053895
23051.80,1738053895
23051.60,1738053896
23051.25,1738053896
23051.10,1738053897
23051.35,1738053897
23051.20,1738053898
23051.05,1738053898
23051.30,1738053899
23051.75,1738053899
23051.95,1738053900
23052.10,1738053900
23052.05,1738053901
23052.25,1738053901
23052.20,1738053902
23052.40,1738053902
23052.25,1738053903
23053.45,1738053903
23053.95,1738053904
23052.50,1738053904
23052.55,1738053905
23050.45,1738053905
23050.90,1738053906
23051.75,1738053906
23052.20,1738053907
23052.25,1738053907
23053.05,1738053908
23052.45,1738053908
23052.15,1738053909
23051.45,1738053909
23052.80,1738053910
23053.65,1738053910
23053.60,1738053911
23052.60,1738053911
23052.65,1738053912
23054.00,1738053912
23053.40,1738053913
23052.80,1738053913
23055.25,1738053914
23055.35,1738053914
23054.80,1738053915
23051.70,1738053915
23052.05,1738053916
23052.55,1738053916
23053.95,1738053917
23053.35,1738053917
23053.75,1738053918
23052.80,1738053918
23053.35,1738053919
23053.00,1738053919
23053.60,1738053920
23053.05,1738053920
23053.00,1738053921
23052.15,1738053921
23052.20,1738053922
23052.10,1738053923
23052.60,1738053923
23053.80,1738053924
23052.70,1738053924
23053.70,1738053925
23051.40,1738053925
23052.15,1738053926
23052.95,1738053926
23052.85,1738053927
23053.30,1738053927
23053.50,1738053928
23053.10,1738053928
23053.20,1738053929
23052.70,1738053929
23053.40,1738053930
23053.05,1738053930
23052.85,1738053931
23053.10,1738053931
23053.70,1738053932
23053.35,1738053932
23052.80,1738053933
23053.45,1738053933
23053.80,1738053934
23053.10,1738053934
23052.40,1738053935
23051.05,1738053935
23051.35,1738053936
23050.50,1738053936
23050.75,1738053937
23050.35,1738053937
23051.00,1738053938
23051.10,1738053938
23051.05,1738053939
23050.50,1738053939
23051.30,1738053940
23050.95,1738053940
23051.25,1738053941
23051.10,1738053941
23050.95,1738053942
23051.25,1738053942
23051.15,1738053943
23051.50,1738053943
23051.20,1738053944
23051.85,1738053944
23051.55,1738053945
23048.55,1738053945
23049.50,1738053946
23049.40,1738053946
23049.70,1738053947
23050.00,1738053947
23050.10,1738053948
23050.30,1738053948
23049.75,1738053949
23049.10,1738053949
23050.80,1738053950
23050.95,1738053950
23050.65,1738053951
23050.40,1738053951
23050.30,1738053952
23050.70,1738053952
23050.60,1738053953
23050.55,1738053953
23052.10,1738053954
23051.60,1738053954
23051.05,1738053955
23048.15,1738053955
23049.40,1738053956
23048.60,1738053956
23049.10,1738053957
23049.15,1738053957
23049.65,1738053958
23050.35,1738053958
23050.10,1738053959
23050.80,1738053959
23050.45,1738053960
23050.75,1738053960
23050.35,1738053961
23051.00,1738053962
23050.95,1738053962
23050.90,1738053963
23052.90,1738053963
23052.20,1738053964
23051.55,1738053964
23049.70,1738053965
23050.30,1738053966
23050.65,1738053966
23051.35,1738053967
23052.30,1738053967
23052.10,1738053968
23052.70,1738053968
23052.05,1738053969
23051.60,1738053969
23051.70,1738053970
23052.80,1738053970
23052.20,1738053971
23052.55,1738053971
23053.25,1738053972
23053.30,1738053973
23053.05,1738053973
23053.85,1738053974
23053.45,1738053974
23052.65,1738053975
23051.05,1738053975
23051.40,1738053976
23051.45,1738053976
23051.85,1738053977
23051.45,1738053977
23051.50,1738053978
23052.75,1738053978
23052.20,1738053979
23052.95,1738053979
23053.10,1738053980
23053.00,1738053980
23053.05,1738053981
23052.55,1738053981
23052.70,1738053982
23053.10,1738053982
23053.95,1738053983
23053.85,1738053983
23055.65,1738053984
23055.50,1738053984
23055.95,1738053985
23053.25,1738053985
23054.45,1738053986
23054.10,1738053986
23054.55,1738053987
23054.40,1738053987
23055.00,1738053988
23055.35,1738053988
23054.90,1738053989
23055.70,1738053989
23055.95,1738053990
23055.70,1738053990
23055.35,1738053991
23054.75,1738053991
23054.55,1738053992
23054.05,1738053992
23054.70,1738053993
23055.55,1738053993
23055.25,1738053994
23054.85,1738053994
23054.40,1738053995
23052.40,1738053995
23054.45,1738053996
23053.80,1738053996
23053.30,1738053997
23053.35,1738053997
23054.00,1738053998
23054.20,1738053998
23053.50,1738053999
23054.45,1738053999
23054.30,1738054000
23053.00,1738054000
23053.75,1738054001
23054.25,1738054001
23054.95,1738054002
23055.40,1738054002
23055.75,1738054003
23054.95,1738054003
23056.95,1738054004
23057.15,1738054004
23056.65,1738054005
23055.60,1738054005
23057.20,1738054006
23056.80,1738054006
23056.95,1738054007
23057.25,1738054007
23057.35,1738054008
23057.60,1738054008
23058.05,1738054009
23058.50,1738054009
23058.70,1738054010
23058.00,1738054010
23058.30,1738054011
23058.15,1738054011
23058.55,1738054012
23058.15,1738054012
23058.20,1738054013
23058.65,1738054013
23059.95,1738054014
23060.00,1738054014
23059.55,1738054015
23057.80,1738054015
23057.95,1738054016
23058.60,1738054016
23058.25,1738054017
23057.40,1738054017
23058.40,1738054018
23057.80,1738054018
23057.85,1738054019
23058.75,1738054019
23058.95,1738054020
23058.75,1738054020
23058.60,1738054021
23058.55,1738054021
23059.40,1738054022
23059.00,1738054022
23058.25,1738054023
23061.60,1738054023
23061.10,1738054024
23060.70,1738054025
23058.75,1738054025
23058.95,1738054026
23059.10,1738054026
23059.30,1738054027
23059.00,1738054027
23059.20,1738054028
23058.30,1738054028
23058.60,1738054029
23058.35,1738054029
23059.20,1738054030
23058.80,1738054030
23059.10,1738054031
23059.55,1738054031
23059.05,1738054032
23058.80,1738054032
23058.75,1738054033
23058.85,1738054033
23059.90,1738054034
23058.80,1738054034
23058.95,1738054035
23057.20,1738054035
23057.85,1738054036
23058.15,1738054037
23057.40,1738054037
23057.55,1738054038
23056.85,1738054038
23056.80,1738054039
23056.75,1738054039
23056.70,1738054040
23056.40,1738054040
23058.25,1738054041
23057.65,1738054041
23057.50,1738054042
23057.90,1738054042
23058.60,1738054043
23059.40,1738054044
23058.85,1738054044
23058.35,1738054045
23056.65,1738054045
23058.25,1738054046
23058.05,1738054046
23058.25,1738054047
23059.80,1738054047
23059.55,1738054048
23059.15,1738054049
23060.25,1738054049
23060.75,1738054050
23059.80,1738054050
23059.40,1738054051
23058.60,1738054051
23060.05,1738054052
23059.45,1738054052
23059.55,1738054053
23061.10,1738054053
23061.30,1738054054
23060.50,1738054054
23059.20,1738054055
23058.05,1738054055
23059.50,1738054056
23059.45,1738054056
23059.95,1738054057
23059.65,1738054057
23060.40,1738054058
23059.80,1738054058
23059.70,1738054059
23059.50,1738054059
23060.45,1738054060
23060.50,1738054060
23060.35,1738054061
23061.15,1738054061
23060.50,1738054062
23060.70,1738054062
23060.40,1738054063
23061.00,1738054063
23062.15,1738054064
23060.85,1738054064
23060.45,1738054065
23058.25,1738054065
23059.25,1738054066
23058.65,1738054066
23059.10,1738054067
23058.70,1738054067
23058.45,1738054068
23058.85,1738054069
23059.50,1738054069
23058.75,1738054070
23059.45,1738054070
23061.10,1738054071
23060.90,1738054071
23060.05,1738054072
23059.55,1738054072
23059.65,1738054073
23059.70,1738054073
23062.20,1738054074
23061.80,1738054074
23060.35,1738054075
23058.10,1738054075
23058.60,1738054076
23059.25,1738054076
23059.80,1738054077
23060.40,1738054077
23061.10,1738054078
23060.80,1738054078
23059.90,1738054079
23059.60,1738054080
23060.50,1738054080
23060.70,1738054081
23059.85,1738054081
23060.25,1738054082
23060.60,1738054082
23060.05,1738054083
23061.40,1738054083
23060.40,1738054084
23060.85,1738054084
23060.20,1738054085
23056.75,1738054085
23058.30,1738054086
23057.15,1738054086
23057.45,1738054087
23057.40,1738054087
23057.25,1738054088
23057.10,1738054088
23057.00,1738054089
23056.75,1738054089
23057.25,1738054090
23056.85,1738054090
23057.00,1738054091
23056.80,1738054091
23057.25,1738054092
23057.70,1738054092
23058.20,1738054093
23057.40,1738054093
23058.45,1738054094
23058.05,1738054094
23057.65,1738054095
23055.95,1738054095
23056.35,1738054096
23056.40,1738054096
23056.45,1738054097
23056.65,1738054098
23056.85,1738054098
23057.00,1738054099
23056.15,1738054099
23056.00,1738054100
23056.35,1738054100
23056.40,1738054101
23055.70,1738054101
23056.90,1738054102
23057.30,1738054102
23057.40,1738054103
23056.60,1738054103
23057.95,1738054104
23058.15,1738054104
23057.60,1738054105
23055.95,1738054105
23056.50,1738054106
23057.40,1738054106
23057.60,1738054107
23058.00,1738054107
23058.60,1738054108
23058.40,1738054108
23058.90,1738054109
23058.95,1738054109
23060.15,1738054110
23059.15,1738054110
23060.55,1738054111
23060.25,1738054111
23060.05,1738054112
23060.65,1738054112
23060.50,1738054113
23062.20,1738054113
23061.55,1738054114
23061.45,1738054114
23060.25,1738054115
23058.00,1738054115
23058.75,1738054116
23058.20,1738054116
23058.90,1738054117
23059.15,1738054117
23058.85,1738054118
23059.25,1738054118
23059.75,1738054119
23059.55,1738054119
23059.85,1738054120
23059.90,1738054120
23059.60,1738054121
23059.90,1738054121
23059.45,1738054122
23060.30,1738054122
23059.50,1738054123
23060.10,1738054123
23060.75,1738054124
23061.10,1738054124
23061.00,1738054125
23058.50,1738054125
23059.45,1738054126
23059.15,1738054126
23058.50,1738054127
